sample_binID	binner	pass.MIMAG_medium	pass.MIMAG_high	pass.GUNC	pass.Polyrate	GTDBlineage	SGBtype	SGBlineage	checkM.genome_size	checkM.GC	GUNC.n_contigs	checkM.N50_contigs	checkM.coding_density	meanCov	breadth	checkM.lineage	checkM.completeness	checkM.contamination	checkM.strain_heterogeneity	checkM2.completeness	checkM2.contamination	GUNC.divergence_level	GUNC.CSS	GUNC.contamination_portion	polyrate
CMC025.B-metaspades_026	binsC	True	True	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella koreensis	kSGB_1580	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_KCOM_3155|t__SGB1580	2094487	44.6000	339	8177	89.1600	12.8440	0.9975	o__Bacteroidales (UID2716)	91.5600	2.4300	87.5000	89.8200	2.6400	family	0.2300	0.0300	0.0014
CMC025.B-metaspades_027	binsBC	True	False	True	True	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Anaeroglobus;s__Anaeroglobus geminatus	kSGB_5870	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Anaeroglobus|s__Anaeroglobus_geminatus|t__SGB5870	753189	50.7000	232	3445	93.1500	5.2491	0.9949	o__Selenomonadales (UID1024)	56.1500	0.3700	50.0000	45.3000	0.1000	kingdom	0.0000	0.0000	0.0013
CMC025.B-metaspades_028	binsAC	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Shuttleworthia;s__Shuttleworthia satelles	kSGB_7281	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Shuttleworthia|s__Shuttleworthia_satelles|t__SGB7281	1481708	53.6000	562	3120	88.8600	5.4662	0.9930	f__Lachnospiraceae (UID1286)	87.6000	3.8400	52.6300	85.6300	3.3500	kingdom	0.0000	0.0000	0.0021
CMC025.B-metaspades_029	binsC	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella oris	kSGB_1525	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_oris|t__SGB1525	1983176	44.8000	360	7044	87.4200	8.0453	0.9972	g__Prevotella (UID2724)	83.6000	0.8400	50.0000	78.2800	0.0200	kingdom	0.0000	0.0000	0.0007
CMC025.B-metaspades_030	binsC	True	True	True	True	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanomethylophilus;s__	uSGB_39546	k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae|g__GGB27304|s__GGB27304_SGB39546|t__SGB39546	1372271	62.0000	76	40391	88.3600	11.0316	0.9993	p__Euryarchaeota (UID3)	92.0700	2.0200	0.0000	81.5300	0.3400	phylum	0.2800	0.0400	0.0001
CMC025.B-metaspades_031	binsA	False	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella pallens	kSGB_1564	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_pallens|t__SGB1564	1182649	39.2000	445	3011	85.0000	5.7071	0.9957	k__Bacteria (UID203)	30.8000	0.0000	0.0000	45.2900	0.7800	kingdom	0.0000	0.0000	0.0007
CMC025.B-metaspades_032	binsBC	True	False	True	True	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Granulicatella;s__Granulicatella adiacens	kSGB_8249	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_adiacens|t__SGB8249	1226945	38.5000	227	6264	88.7400	8.4978	0.9973	o__Lactobacillales (UID355)	76.5200	1.9100	100.0000	69.0300	0.1700	family	0.1700	0.2400	0.0015
CMC025.B-metaspades_033	binsC	True	True	True	True	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	uSGB_47066	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Candidatus_Halichondribacter|s__Candidatus_Halichondribacter_SGB47066|t__SGB47066	1540799	46.0000	291	6708	88.5900	14.6863	0.9974	p__Firmicutes (UID1022)	92.8300	3.0100	71.4300	86.8700	1.0300	kingdom	0.0000	0.0000	0.0035
CMC025.B-metaspades_034	binsC	True	True	True	True	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__CAJPQU01;s__CAJPQU01 sp905372875	uSGB_5873	k__Bacteria|p__Firmicutes|c__CFGB1714|o__OFGB1714|f__FGB1714|g__GGB4300|s__GGB4300_SGB5873|t__SGB5873	1961846	55.2000	52	46468	90.1900	19.2500	0.9989	p__Firmicutes (UID1022)	97.2600	0.6300	0.0000	98.4200	0.2100	class	0.0900	0.0400	0.0010
CMC025.B-metaspades_035	binsC	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella tannerae	kSGB_1411	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Alloprevotella_tannerae|t__SGB1411	2138939	47.4000	280	11031	82.8200	14.5857	0.9967	o__Bacteroidales (UID2657)	89.8100	4.2400	82.3500	86.2200	4.6000	genus	0.3500	0.0400	0.0029
CMC025.B-metaspades_036	binsAC	True	True	True	False	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella_F;s__Olsenella_F sp001189515	kSGB_14348	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_sp_oral_taxon_807|t__SGB14348	1951475	62.1000	366	6249	88.1100	219.1536	0.9991	p__Actinobacteria (UID2112)	92.8800	0.0000	0.0000	83.7100	0.0400	kingdom	0.0000	0.0000	0.0059
CMC025.B-metaspades_038	binsA	True	True	True	True	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Lautropia;s__	kSGB_13165	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Lautropia|s__Lautropia_mirabilis|t__SGB13165	3080756	65.5000	205	19170	86.6400	91.5215	0.9985	p__Proteobacteria (UID3887)	94.9600	1.6700	75.0000	95.6000	0.2700	kingdom	0.0000	0.0000	0.0031
CMC025.B-metaspades_039	binsBC	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella salivae	kSGB_1522	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_salivae|t__SGB1522	1716083	42.7000	214	8374	88.4900	41.4963	0.9989	k__Bacteria (UID203)	53.4500	0.0000	0.0000	63.8800	0.0200	kingdom	0.0000	0.0000	0.0038
CMC025.B-metaspades_040	binsBC	True	False	True	True	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella parvula_A	kSGB_6939	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula|t__SGB6939	1191760	38.8000	202	7307	89.4800	26.7515	0.9980	k__Bacteria (UID203)	65.0000	0.0000	0.0000	62.7300	0.6300	kingdom	0.0000	0.0000	0.0030
CMC025.B-metaspades_041	binsBC	True	False	True	True	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sobrinus	kSGB_7995	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sobrinus|t__SGB7995	1725313	44.1000	116	18937	82.2900	16.0276	0.9984	o__Lactobacillales (UID544)	84.8300	1.0900	60.0000	81.4900	0.4300	kingdom	0.0000	0.0000	0.0013
CMC025.B-metaspades_042	binsBC	True	False	True	True	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp015594605	uSGB_8023	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__GGB5674|s__GGB5674_SGB8023|t__SGB8023	1525698	42.0000	136	12951	87.3700	15.5801	0.9987	o__Lactobacillales (UID544)	88.1200	2.8900	25.9300	82.8900	3.7300	kingdom	0.0000	0.0000	0.0019
CMC025.B-metaspades_043	binsB	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella marshii	kSGB_3323	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_marshii|t__SGB3323	1461658	48.6000	284	6168	88.4800	8.6282	0.9967	k__Bacteria (UID203)	56.0300	0.0000	0.0000	72.5700	0.4200	kingdom	0.0000	0.0000	0.0019
CMC025.B-metaspades_044	binsB	True	False	True	True	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces massiliensis	kSGB_15873	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_massiliensis|t__SGB15873	1988292	67.4000	314	6322	86.2800	105.9656	0.9971	f__Actinomycetaceae (UID1531)	61.1000	0.4700	0.0000	61.1900	0.3300	kingdom	0.0000	0.0000	0.0035
CMC025.B-metaspades_045	binsAC	True	False	True	True	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__Neisseria sp000090875	kSGB_9463	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_sp_oral_taxon_014|t__SGB9463	1885222	54.4000	221	8056	83.8000	48.3706	0.9971	k__Bacteria (UID203)	66.3800	0.0000	0.0000	78.2300	1.6400	kingdom	0.0000	0.0000	0.0035
CMC025.B-metaspades_046	binsBC	True	True	True	True	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionibacterium;s__Propionibacterium acidifaciens	kSGB_15903	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acidifaciens|t__SGB15903	2218725	72.1000	256	9415	87.2000	377.7937	0.9981	o__Actinomycetales (UID1530)	90.0800	0.6600	0.0000	89.5000	0.8700	kingdom	0.0000	0.0000	0.0014
CMC025.B-metaspades_047	binsC	True	True	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas gingivalis	kSGB_2057	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_gingivalis|t__SGB2057	2109719	48.9000	77	36590	87.1300	13.6377	0.9993	f__Porphyromonadaceae (UID2622)	99.1400	0.0000	0.0000	99.8800	0.0200	kingdom	0.0000	0.0000	0.0001
CMC025.B-metaspades_048	binsABC	False	False	True	False	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D buccale	uSGB_3585	k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_SGB3585|t__SGB3585	1109469	50.7000	358	3408	91.8100	17.1154	0.9980	f__Spirochaetaceae (UID2535)	48.8500	1.2800	100.0000	46.9800	0.3400	kingdom	0.0000	0.0000	0.0092
CMC025.B-metaspades_049	binsAC	True	True	True	True	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium dentium	kSGB_17234	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium|t__SGB17234	2343588	58.9000	36	104390	88.4200	39.3694	0.9994	f__Bifidobacteriaceae (UID1458)	99.5500	0.4500	0.0000	99.7900	0.3900	kingdom	0.0000	0.0000	0.0003
CMC025.B-metaspades_050	binsB	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella denticola	kSGB_1540	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_denticola|t__SGB1540	1300823	51.3000	174	8462	84.8900	20.4661	0.9986	g__Prevotella (UID2724)	59.0100	0.0000	0.0000	54.7700	0.2500	kingdom	0.0000	0.0000	0.0032
CMC025.B-metaspades_051	binsBC	True	True	True	True	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium matruchotii	kSGB_17007	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_matruchotii|t__SGB17007	2310375	58.0000	125	15239	86.3100	1389.1912	0.9977	o__Actinomycetales (UID1812)	91.4300	0.0000	0.0000	85.4500	0.4700	kingdom	0.0000	0.0000	0.0042
CMC025.B-metaspades_052	binsB	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella conceptionensis	kSGB_1458	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_conceptionensis|t__SGB1458	3173100	47.4000	152	48403	79.1600	142.9908	0.9990	g__Prevotella (UID2724)	89.4100	0.4200	0.0000	88.6000	0.1700	kingdom	0.0000	0.0000	0.0006
CMC025.B-metaspades_053	binsB	True	False	True	True	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia hongkongensis	kSGB_17148	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_hongkongensis|t__SGB17148	1413946	71.0000	405	3889	90.1100	155.3398	0.9984	f__Actinomycetaceae (UID1531)	56.8600	1.6600	12.5000	57.2000	1.3100	genus	0.1400	0.0600	0.0028
CMC025.B-metaspades_054	binsB	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__Lachnoanaerobaculum orale	uSGB_4485	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_SGB4485|t__SGB4485	1128409	38.7000	311	3509	91.3300	31.0984	0.9978	k__Bacteria (UID203)	52.8200	1.7200	100.0000	48.2100	0.7900	genus	0.3800	0.0300	0.0049
CMC025.B-metaspades_055	binsB	True	False	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga granulosa	kSGB_2483	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_granulosa|t__SGB2483	1210744	43.8000	314	4181	92.2200	7.6761	0.9967	p__Bacteroidetes (UID2605)	52.3500	0.4800	100.0000	52.0800	0.5100	kingdom	0.0000	0.0000	0.0027
CMC025.B-metaspades_056	binsAB	True	True	True	True	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Kingella_B;s__	uSGB_9423	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Kingella|s__Kingella_SGB9423|t__SGB9423	2181047	53.2000	147	19950	81.1200	19.5728	0.9993	f__Neisseriaceae (UID3890)	94.3900	0.0000	0.0000	97.9300	0.0400	class	0.0900	0.0300	0.0008
CMC025.B-metaspades_057	binsBC	True	True	True	True	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Arachnia;s__	kSGB_15897	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Pseudopropionibacterium|s__Pseudopropionibacterium_propionicum|t__SGB15897	2863514	65.7000	54	87576	89.6400	479.2630	0.9999	o__Actinomycetales (UID1697)	95.5800	1.8300	33.3300	98.9200	2.3600	order	0.0800	0.0300	0.0004
CMC025.B-metaspades_058	binsB	True	False	True	True	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Peptidiphaga;s__Peptidiphaga sp000466165	kSGB_15892	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinobaculum|s__Actinobaculum_sp_oral_taxon_183|t__SGB15892	1946544	68.2000	322	6539	86.8800	63.1991	0.9970	p__Actinobacteria (UID1454)	89.6900	1.2500	50.0000	87.4500	0.3700	genus	0.1300	0.0400	0.0013
CMC025.B-metaspades_063	binsA	False	False	False	False	Unclassified Bacteria	kSGB_16988	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_dentocariosa|t__SGB16988	111242	55.2000	45	2659	88.6900	138.7109	0.9999	root (UID1)	0.0000	0.0000	0.0000	4.1900	0.0000	class	1.0000	0.0300	0.0088
CMC025.B-metaspades_064	binsBC	True	True	True	True	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Peptidiphaga;s__Peptidiphaga gingivicola	kSGB_15894	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomycetaceae_unclassified|s__Actinomycetaceae_bacterium_BA112|t__SGB15894	2205523	64.8000	121	15606	85.4600	269.7826	0.9973	p__Actinobacteria (UID1454)	92.4300	0.8300	0.0000	93.7400	0.0300	genus	0.0200	0.0200	0.0022
CMC025.B-metaspades_065	binsAC	True	False	True	True	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Cryptobacterium;s__	kSGB_962	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Cryptobacterium|s__Cryptobacterium_curtum|t__SGB962	990435	51.7000	446	2424	90.2900	5.2489	0.9919	p__Actinobacteria (UID2112)	65.0700	2.4200	75.0000	56.0400	1.5400	kingdom	0.0000	0.0000	0.0043
CMC025.B-metaspades_066	binsBC	True	False	True	True	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces gerencseriae	kSGB_15874	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_gerencseriae|t__SGB15874	2146461	70.2000	308	7914	87.0200	158.9445	0.9990	f__Actinomycetaceae (UID1531)	59.7600	0.8300	71.4300	60.3100	1.1700	kingdom	0.0000	0.0000	0.0018
CMC025.B-metaspades_068	binsAC	True	True	True	True	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Kingella_B;s__	uSGB_9438	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__GGB6679|s__GGB6679_SGB9438|t__SGB9438	1787599	51.2000	59	35635	86.5700	17.4356	0.9991	f__Neisseriaceae (UID3890)	94.1500	0.7900	25.0000	93.9300	0.5800	class	0.1000	0.0400	0.0001
CMC025.B-metaspades_069	binsB	True	True	True	True	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium durum	kSGB_17008	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_durum|t__SGB17008	2556614	57.4000	276	12004	90.6100	6.8076	0.9981	o__Actinomycetales (UID1809)	93.2900	2.0900	33.3300	95.7400	1.2000	kingdom	0.0000	0.0000	0.0002
CMC025.B-metaspades_070	binsBC	True	False	True	True	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Lancefieldella;s__Lancefieldella rimae	kSGB_985	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_rimae|t__SGB985	921670	50.4000	200	5285	90.7200	8.8225	0.9967	p__Actinobacteria (UID2112)	72.9900	0.2700	100.0000	66.2700	2.1800	kingdom	0.0000	0.0000	0.0034
CMC025.B-metaspades_071	binsB	True	False	True	True	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Centipeda;s__Centipeda noxia	kSGB_5884	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_noxia|t__SGB5884	1088838	55.8000	63	24116	91.8700	116.0984	0.9990	k__Bacteria (UID203)	69.8300	5.1700	75.0000	53.9500	4.8000	kingdom	0.0000	0.0000	0.0024
CMC025.B-metaspades_072	binsBC	True	True	True	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp905373605	uSGB_1462	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1141|s__GGB1141_SGB1462|t__SGB1462	2974633	49.4000	331	11529	82.4500	8.3498	0.9983	g__Prevotella (UID2724)	92.0200	1.3500	50.0000	85.6700	0.4500	kingdom	0.0000	0.0000	0.0002
CMC025.B-metaspades_073	binsBC	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Stomatobaculum;s__Stomatobaculum longum	kSGB_5265	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Stomatobaculum|s__Stomatobaculum_longum|t__SGB5265	1491508	57.4000	115	13593	89.8300	79.1861	0.9981	o__Clostridiales (UID1226)	83.2300	0.0000	0.0000	82.7300	0.0500	kingdom	0.0000	0.0000	0.0042
CMC025.B-metaspades_074	binsAC	True	False	True	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__Tannerella sp002890585	kSGB_2047	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Tannerella|s__Tannerella_sp_oral_taxon_808|t__SGB2047	1144225	60.0000	376	3027	89.1900	45.7266	0.9979	o__Bacteroidales (UID2621)	53.7000	1.2200	100.0000	47.8300	0.2800	kingdom	0.0000	0.0000	0.0089
CMC025.B-metaspades_075	binsAC	True	True	True	True	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Peptidiphaga;s__	uSGB_15893	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_SGB15893|t__SGB15893	2334138	60.0000	120	18532	85.9300	33.9917	0.9982	p__Actinobacteria (UID1454)	91.3400	1.6700	50.0000	91.1500	0.3600	genus	0.3000	0.1000	0.0023
CMC025.B-metaspades_076	binsBC	True	False	True	True	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;s__Olsenella uli	kSGB_14386	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_uli|t__SGB14386	1588346	64.9000	320	5920	87.9500	6.4517	0.9978	p__Actinobacteria (UID2112)	80.4400	2.7600	60.0000	75.7600	0.6800	kingdom	0.0000	0.0000	0.0006
CMC025.B-metaspades_077	binsC	True	True	False	True	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__AWVT01;s__AWVT01 sp916439735	uSGB_5895	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__GGB4308|s__GGB4308_SGB5895|t__SGB5895	1742575	51.2000	167	20036	91.3200	1133.1952	0.9995	f__Veillonellaceae (UID1032)	97.2700	0.0800	0.0000	99.4400	0.1600	family	0.5200	0.0200	0.0034
CMC025.B-metaspades_078	binsA	True	False	True	True	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Centipeda;s__Centipeda flueggei	kSGB_5882	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_flueggei|t__SGB5882	1224889	56.9000	231	8574	91.5600	251.2740	0.9997	f__Veillonellaceae (UID1033)	68.8600	1.7800	91.6700	57.8900	2.6500	kingdom	0.0000	0.0000	0.0038
CMC025.B-metaspades_079	binsBC	False	False	False	False	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Aminobacteriaceae;g__CAJPSE01;s__	uSGB_17523	k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__GGB10852|s__GGB10852_SGB17523|t__SGB17523	985768	64.0000	314	3268	88.6600	8.6408	0.9962	k__Bacteria (UID209)	45.7600	0.0000	0.0000	38.1300	0.1400	order	0.4500	0.2000	0.0097
CMC025.B-metaspades_080	binsAB	True	False	False	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__Lachnoanaerobaculum saburreum	kSGB_4481	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_saburreum|t__SGB4481	1768586	37.0000	316	6818	91.5400	45.4070	0.9984	o__Clostridiales (UID1226)	83.3000	0.2100	100.0000	76.6000	0.0300	genus	0.4500	0.1600	0.0040
