sample_binID	binner	pass.MIMAG_medium	pass.MIMAG_high	pass.GUNC	pass.Polyrate	GTDBlineage	SGBtype	SGBlineage	checkM.genome_size	checkM.GC	GUNC.n_contigs	checkM.N50_contigs	checkM.coding_density	meanCov	breadth	checkM.lineage	checkM.completeness	checkM.contamination	checkM.strain_heterogeneity	checkM2.completeness	checkM2.contamination	GUNC.divergence_level	GUNC.CSS	GUNC.contamination_portion	polyrate
ERS6205393-megahit_007	binsC	True	True	False	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__W5053;s__W5053 sp000467935	kSGB_6626	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_unclassified|s__Peptostreptococcaceae_bacterium_oral_taxon_113|t__SGB6626	1806663	37.2	119	26284	88.86	28.905	0.9998	o__Clostridiales (UID1120)	98.43	0.11	0.0	98.57	3.24	family	0.59	0.03	0.0001
ERS6205393-megahit_009	binsBC	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAJPNN01;s__CAJPNN01 sp905372035	uSGB_3946	k__Bacteria|p__Firmicutes|c__CFGB1207|o__OFGB1207|f__FGB1207|g__GGB2964|s__GGB2964_SGB3946|t__SGB3946	771064	38.1	307	2549	90.28	10.3646	0.999	o__Clostridiales (UID1120)	55.06	2.13	50.0	54.49	0.57	family	0.13	0.46	0.0033
ERS6205393-megahit_010	binsC	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Eubacterium_N;s__Eubacterium_N saphenum	kSGB_3945	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_saphenum|t__SGB3945	707785	40.9	258	3232	93.12	11.0159	0.9987	o__Clostridiales (UID1120)	66.73	1.77	33.33	70.28	1.37	kingdom	0.0	0.0	0.0024
ERS6205393-megahit_011	binsAC	True	True	False	True	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus;s__Desulfobulbus oralis	kSGB_8831	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfobulbus|s__Desulfobulbus_oralis|t__SGB8831	2272387	61.1	284	11368	88.8	20.7021	0.9997	c__Deltaproteobacteria (UID3217)	97.32	1.09	66.67	96.78	1.11	family	0.51	0.15	0.0003
ERS6205394-megahit_001	binsAC	True	True	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RGIG7111;s__	uSGB_59071	k__Bacteria|p__Firmicutes|c__CFGB2981|o__OFGB2981|f__FGB2981|g__GGB41963|s__GGB41963_SGB59071|t__SGB59071	1281949	42.8	89	25932	87.88	25.4112	0.9998	o__Clostridiales (UID1120)	91.64	0.0	0.0	92.33	0.39	family	0.09	0.6	0.0006
ERS6205394-megahit_002	binsAC	True	False	True	True	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__Gemella morbillorum	kSGB_7295	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_morbillorum|t__SGB7295	1284376	30.1	509	2897	87.85	12.1316	0.9981	c__Bacilli (UID285)	80.75	1.87	66.67	73.44	3.53	kingdom	0.0	0.0	0.0028
ERS6205394-megahit_003	binsA	True	True	True	True	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__	kSGB_720	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_oralis|t__SGB720	2078230	30.7	118	30838	87.22	47.2647	0.9999	p__Euryarchaeota (UID3)	99.2	0.0	0.0	99.88	0.65	kingdom	0.0	0.0	0.0001
ERS6205394-megahit_004	binsC	True	True	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__;s__	kSGB_6627	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_nodatum|t__SGB6627	1400013	39.4	148	12105	87.58	22.827	0.9997	o__Clostridiales (UID1120)	99.29	3.14	12.5	98.63	2.11	family	0.09	0.57	0.0003
ERS6205394-megahit_005	binsAC	True	False	True	True	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Moranbacterales;f__DUUL01;g__DUUL01;s__	uSGB_65541	k__Bacteria|p__Firmicutes|c__CFGB42858|o__OFGB42858|f__FGB42858|g__GGB47576|s__GGB47576_SGB65541|t__SGB65541	621441	35.5	228	3040	89.23	8.6056	0.9988	k__Bacteria (UID2495)	74.79	1.79	0.0	81.34	2.72	genus	0.04	0.21	0.0012
ERS6205394-megahit_006	binsC	True	False	True	True	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__	kSGB_9464	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_mucosa|t__SGB9464	1263379	50.1	707	1793	84.2	12.0013	0.9974	f__Neisseriaceae (UID3890)	50.76	1.76	66.67	45.17	1.69	kingdom	0.0	0.0	0.0049
ERS6205395-megahit_001	binsA	True	True	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RGIG7111;s__	kSGB_3932	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_minutum|t__SGB3932	1467587	42.5	58	64435	87.87	101.9672	0.9999	o__Clostridiales (UID1120)	92.91	0.0	0.0	98.67	0.08	family	0.13	0.63	0.0001
ERS6205395-megahit_002	binsA	True	False	True	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea;s__Flexilinea sp001717545	kSGB_17621	k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Anaerolineaceae_unclassified|s__Anaerolineaceae_bacterium_oral_taxon_439|t__SGB17621	2229663	56.6	614	5015	91.16	11.4976	0.9985	k__Bacteria (UID1452)	80.91	3.77	28.57	87.79	1.26	kingdom	0.0	0.0	0.0024
ERS6205395-megahit_003	binsABC	True	False	True	True	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosynbacteraceae;g__Nanosynbacter;s__	uSGB_19907	k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified|f__Candidatus_Saccharibacteria_unclassified|g__GGB12798|s__GGB12798_SGB19907|t__SGB19907	882968	47.4	28	52467	92.37	85.7893	1.0	k__Bacteria (UID1453)	62.82	1.71	0.0	96.96	0.51	phylum	0.11	0.08	0.0001
ERS6205395-megahit_004	binsABC	True	True	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__;s__	kSGB_6627	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_nodatum|t__SGB6627	1418186	39.6	85	26578	87.29	26.4694	0.9999	o__Clostridiales (UID1120)	93.97	0.24	100.0	81.93	0.24	genus	0.07	0.65	0.0001
ERS6205395-megahit_005	binsA	True	True	True	True	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__	kSGB_720	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_oralis|t__SGB720	2027058	30.8	113	35635	87.25	43.1779	0.9998	p__Euryarchaeota (UID3)	99.2	0.0	0.0	99.9	0.67	kingdom	0.0	0.0	0.0001
ERS6205395-megahit_006	binsABC	True	False	True	True	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__;s__	kSGB_13619	k__Bacteria|p__Proteobacteria|c__Acidithiobacillia|o__Acidithiobacillales|f__Acidithiobacillaceae|g__Acidithiobacillus|s__Acidithiobacillus_ferrooxidans|t__SGB13619	1449093	57.4	84	25182	90.79	22.2429	0.9998	k__Bacteria (UID209)	78.81	0.0	0.0	69.11	0.34	class	0.18	0.09	0.0001
ERS6205395-megahit_007	binsBC	True	True	True	True	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfomicrobiaceae;g__Desulfomicrobium;s__Desulfomicrobium orale	kSGB_22210	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfomicrobiaceae|g__Desulfomicrobium|s__Desulfomicrobium_orale|t__SGB22210	2248334	59.9	468	5576	90.3	16.6207	0.9993	c__Deltaproteobacteria (UID3217)	92.81	3.72	71.43	89.16	0.97	kingdom	0.0	0.0	0.001
ERS6205395-megahit_008	binsC	True	False	True	False	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces dentalis	kSGB_15877	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_dentalis|t__SGB15877	2264703	73.3	1072	2304	88.7	29.4441	0.9984	f__Actinomycetaceae (UID1531)	69.93	2.25	33.33	67.03	1.95	kingdom	0.0	0.0	0.0051
ERS6205395-megahit_009	binsAB	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__;s__	kSGB_6628	k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Peptoniphilus|s__Peptoniphilus_sp_ChDC_B134|t__SGB6628	950163	31.1	89	15397	91.64	16.8944	0.9995	o__Clostridiales (UID1125)	83.38	0.91	50.0	92.17	0.8	class	0.14	0.48	0.0006
ERS6205395-megahit_010	binsAC	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__;s__	kSGB_3932	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_minutum|t__SGB3932	884493	38.8	331	3159	92.14	9.4335	0.9987	o__Clostridiales (UID1120)	70.2	0.35	100.0	56.3	1.2	class	0.1	0.08	0.0018
ERS6205395-megahit_011	binsB	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hornefia;s__Hornefia minuta	kSGB_3932	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_minutum|t__SGB3932	1459489	46.4	247	7457	89.02	13.4206	0.9995	o__Clostridiales (UID1120)	87.55	0.35	0.0	81.22	3.17	genus	0.23	0.23	0.0009
ERS6205395-megahit_012	binsAB	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Eubacterium_N;s__Eubacterium_N saphenum	kSGB_3945	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_saphenum|t__SGB3945	619756	40.7	163	4339	92.25	13.7018	0.9987	o__Clostridiales (UID1120)	59.18	1.06	100.0	60.17	1.26	kingdom	0.0	0.0	0.0023
ERS6205395-megahit_013	binsC	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__	uSGB_41189	k__Bacteria|p__Firmicutes|c__CFGB9552|o__OFGB9552|f__FGB9552|g__GGB28575|s__GGB28575_SGB41189|t__SGB41189	1097164	49.6	634	1777	91.22	8.5	0.998	o__Clostridiales (UID1120)	50.45	0.32	0.0	53.38	2.02	genus	0.31	0.24	0.0027
ERS6205396-megahit_001	binsA	True	True	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RGIG7111;s__	kSGB_24946	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_unclassified|s__Peptostreptococcaceae_bacterium_pGA_8|t__SGB24946	1469273	42.4	43	98722	87.32	82.45	0.9998	o__Clostridiales (UID1120)	94.33	0.0	0.0	99.47	0.12	family	0.07	0.64	0.0
ERS6205396-megahit_002	binsABC	True	False	True	True	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Moranbacterales;f__DUUL01;g__DUUL01;s__	uSGB_65541	k__Bacteria|p__Firmicutes|c__CFGB42858|o__OFGB42858|f__FGB42858|g__GGB47576|s__GGB47576_SGB65541|t__SGB65541	786343	35.9	36	35292	89.42	17.85	0.9999	k__Bacteria (UID1452)	68.06	0.0	0.0	97.4	0.9	kingdom	0.0	0.0	0.0001
ERS6205396-megahit_003	binsABC	True	False	True	False	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella_F;s__	kSGB_14348	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_sp_oral_taxon_807|t__SGB14348	1508456	61.6	513	3127	86.59	34.2113	0.9995	p__Actinobacteria (UID2112)	56.65	1.48	66.67	57.55	0.93	family	0.35	0.02	0.005
ERS6205396-megahit_004	binsAC	True	True	True	True	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__	kSGB_720	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_oralis|t__SGB720	2001928	30.8	124	25563	87.56	34.6145	0.9999	p__Euryarchaeota (UID3)	99.2	0.0	0.0	99.89	0.63	kingdom	0.0	0.0	0.0003
ERS6205396-megahit_005	binsAC	False	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Eubacterium_B;s__	kSGB_3936	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_infirmum|t__SGB3936	783369	50.0	384	2144	92.16	7.4065	0.9991	o__Clostridiales (UID1120)	48.96	0.43	50.0	42.82	0.04	family	0.22	0.3	0.0015
ERS6205396-megahit_006	binsAC	True	False	False	False	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus;s__Desulfobulbus oralis	kSGB_8831	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfobulbus|s__Desulfobulbus_oralis|t__SGB8831	1594530	62.4	700	2449	90.88	11.214	0.9979	c__Deltaproteobacteria (UID3217)	75.18	3.26	60.0	77.75	2.29	family	0.75	0.14	0.0051
ERS6205396-megahit_007	binsAC	True	False	True	True	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sinensis	kSGB_8030	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sinensis|t__SGB8030	1300229	42.5	588	2483	88.32	31.3997	0.999	o__Lactobacillales (UID544)	64.23	2.63	80.0	60.02	2.99	kingdom	0.0	0.0	0.0037
ERS6205396-megahit_008	binsC	True	False	True	True	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanomethylophilus;s__	uSGB_39546	k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae|g__GGB27304|s__GGB27304_SGB39546|t__SGB39546	1060736	61.8	392	3155	89.35	10.9527	0.9991	p__Euryarchaeota (UID3)	80.18	2.82	25.0	62.16	0.37	phylum	0.33	0.03	0.0011
ERS6205397-megahit_001	binsA	True	True	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RGIG7111;s__	kSGB_24947	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_oral_taxon_500|t__SGB24947	1480534	42.3	43	82842	87.44	93.3227	0.9999	o__Clostridiales (UID1120)	93.62	0.0	0.0	100.0	0.35	class	0.11	0.08	0.0
ERS6205397-megahit_002	binsAC	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hornefia;s__Hornefia minuta	kSGB_3932	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_minutum|t__SGB3932	937911	46.8	510	1901	90.15	7.7435	0.9983	o__Clostridiales (UID1120)	60.98	0.24	0.0	47.75	1.35	genus	0.21	0.24	0.0027
ERS6205397-megahit_003	binsA	True	True	True	True	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__	kSGB_720	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_oralis|t__SGB720	2101075	30.8	107	37472	87.46	55.4556	0.9999	p__Euryarchaeota (UID3)	99.2	0.0	0.0	99.94	0.64	kingdom	0.0	0.0	0.0002
ERS6205397-megahit_004	binsAC	True	False	True	False	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	kSGB_15877	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_dentalis|t__SGB15877	1932629	74.0	973	2089	88.9	20.3261	0.9983	k__Bacteria (UID203)	54.66	0.0	0.0	52.18	1.12	kingdom	0.0	0.0	0.0056
ERS6205397-megahit_005	binsC	True	True	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__;s__	kSGB_6627	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_nodatum|t__SGB6627	1328367	39.8	113	15720	87.75	16.9327	0.9997	o__Clostridiales (UID1120)	94.68	1.8	75.0	82.9	0.96	family	0.09	0.57	0.0002
ERS6205397-megahit_006	binsABC	True	False	True	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea;s__Flexilinea sp001717545	kSGB_17621	k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Anaerolineaceae_unclassified|s__Anaerolineaceae_bacterium_oral_taxon_439|t__SGB17621	1591575	56.6	539	3182	91.05	11.0037	0.9985	k__Bacteria (UID1452)	58.42	2.15	25.0	73.37	2.12	kingdom	0.0	0.0	0.0036
ERS6205397-megahit_007	binsAC	True	False	True	False	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella_F;s__	kSGB_14348	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_sp_oral_taxon_807|t__SGB14348	1693332	61.7	857	2088	85.64	12.3	0.9957	p__Actinobacteria (UID2112)	55.58	3.02	50.0	52.32	4.35	phylum	0.03	0.03	0.0087
ERS6205397-megahit_008	binsBC	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__W5053;s__W5053 sp000467935	kSGB_6626	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_unclassified|s__Peptostreptococcaceae_bacterium_oral_taxon_113|t__SGB6626	1240449	37.6	305	4514	89.46	9.5456	0.9992	o__Clostridiales (UID1125)	75.04	1.24	75.0	75.66	0.55	kingdom	0.0	0.0	0.0011
ERS6205397-megahit_009	binsC	True	False	True	True	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia mediterranea	kSGB_33770	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_mediterranea|t__SGB33770	1922797	64.1	685	3446	90.49	10.9076	0.9987	f__Actinomycetaceae (UID1531)	78.43	2.52	18.18	71.41	1.53	genus	0.2	0.02	0.0022
ERS6205397-megahit_010	binsAB	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__;s__	kSGB_6631	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Johnsonella|s__Johnsonella_ignava|t__SGB6631	813719	30.8	49	23743	92.13	20.274	0.9998	o__Clostridiales (UID1125)	74.09	0.0	0.0	78.43	0.4	class	0.14	0.45	0.0001
ERS6205397-megahit_011	binsC	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Eubacterium_N;s__	kSGB_3945	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_saphenum|t__SGB3945	650692	39.4	346	1981	91.36	7.8321	0.9982	o__Clostridiales (UID1120)	56.04	2.3	75.0	44.27	3.27	kingdom	0.0	0.0	0.0022
ERS6205397-megahit_012	binsC	False	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__;s__	kSGB_6626	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_unclassified|s__Peptostreptococcaceae_bacterium_oral_taxon_113|t__SGB6626	652334	38.3	375	1797	92.11	7.0784	0.9988	o__Clostridiales (UID1120)	47.91	2.01	0.0	44.59	4.84	family	0.15	0.47	0.0017
ERS6205398-megahit_001	binsC	True	False	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__;s__	uSGB_6707	k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__GGB4833|s__GGB4833_SGB6707|t__SGB6707	902831	31.0	30	55282	91.96	25.5533	0.9998	o__Clostridiales (UID1125)	78.66	0.0	0.0	81.16	0.09	class	0.1	0.46	0.0
ERS6205398-megahit_002	binsC	True	True	True	True	d__Bacteria;p__Elusimicrobiota;c__Endomicrobia;o__Endomicrobiales;f__Endomicrobiaceae;g__Endomicrobium;s__	uSGB_25947	k__Bacteria|p__Elusimicrobia|c__CFGB5857|o__OFGB5857|f__FGB5857|g__GGB17334|s__GGB17334_SGB25947|t__SGB25947	1932028	42.8	102	25381	86.69	19.5933	0.9999	k__Bacteria (UID2495)	96.56	0.0	0.0	100.0	0.65	phylum	0.09	0.14	0.0001
ERS6205398-megahit_003	binsC	True	False	True	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea;s__Flexilinea sp001717545	kSGB_17621	k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Anaerolineaceae_unclassified|s__Anaerolineaceae_bacterium_oral_taxon_439|t__SGB17621	2635656	55.2	393	9244	91.1	15.7784	0.9992	k__Bacteria (UID1452)	87.07	3.64	0.0	93.49	1.73	kingdom	0.0	0.0	0.0015
ERS6205398-megahit_004	binsABC	True	False	True	True	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Saccharimonas;s__Saccharimonas sp905372095	uSGB_19882	k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified|f__Candidatus_Saccharibacteria_unclassified|g__Candidatus_Saccharibacteria_unclassified|s__Candidatus_Saccharibacteria_unclassified_SGB19882|t__SGB19882	753547	48.1	64	21569	92.1	33.0734	0.9998	k__Bacteria (UID1452)	56.17	0.93	0.0	85.34	1.07	class	0.15	0.06	0.0002
ERS6205398-megahit_005	binsC	True	False	True	True	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__;s__	kSGB_15507	k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus|s__Cloacibacillus_porcorum|t__SGB15507	1155732	57.5	392	3550	90.68	8.8038	0.9995	k__Bacteria (UID209)	65.1	0.15	0.0	55.84	1.4	order	0.24	0.06	0.0006
ERS6205398-megahit_006	binsABC	True	True	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hornefia;s__Hornefia minuta	kSGB_3932	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_minutum|t__SGB3932	1506384	46.6	151	14027	89.36	25.9781	0.9996	o__Clostridiales (UID1120)	92.91	2.01	25.0	83.52	0.36	genus	0.19	0.22	0.0015
ERS6205398-megahit_007	binsAC	True	True	True	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__;s__	kSGB_6627	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified|s__Eubacterium_nodatum|t__SGB6627	1360301	39.6	68	27353	87.2	30.3074	1.0	o__Clostridiales (UID1120)	96.81	0.14	100.0	81.74	0.38	class	0.07	0.05	0.0
