Contig	MAG
NODE_887_length_4877_cov_7.8	ERS6256719_24.0.refbinned
NODE_896_length_4854_cov_7.2	ERS6256719_24.0.refbinned
NODE_919_length_4775_cov_7.5	ERS6256719_24.0.refbinned
NODE_952_length_4693_cov_7.9	ERS6256719_24.0.refbinned
NODE_1345_length_3815_cov_7.5	ERS6256719_24.0.refbinned
NODE_1384_length_3722_cov_7.9	ERS6256719_24.0.refbinned
NODE_1390_length_3712_cov_7.5	ERS6256719_24.0.refbinned
NODE_1438_length_3636_cov_7.7	ERS6256719_24.0.refbinned
NODE_1446_length_3626_cov_7.3	ERS6256719_24.0.refbinned
NODE_1535_length_3481_cov_7.0	ERS6256719_24.0.refbinned
NODE_1604_length_3398_cov_7.4	ERS6256719_24.0.refbinned
NODE_1613_length_3385_cov_8.0	ERS6256719_24.0.refbinned
NODE_1614_length_3383_cov_8.0	ERS6256719_24.0.refbinned
NODE_1624_length_3371_cov_8.8	ERS6256719_24.0.refbinned
NODE_1685_length_3283_cov_7.4	ERS6256719_24.0.refbinned
NODE_1809_length_3152_cov_7.0	ERS6256719_24.0.refbinned
NODE_1810_length_3152_cov_6.7	ERS6256719_24.0.refbinned
NODE_1819_length_3139_cov_7.5	ERS6256719_24.0.refbinned
NODE_1856_length_3108_cov_7.0	ERS6256719_24.0.refbinned
NODE_1894_length_3085_cov_7.3	ERS6256719_24.0.refbinned
NODE_1900_length_3080_cov_7.9	ERS6256719_24.0.refbinned
NODE_1954_length_3025_cov_9.5	ERS6256719_24.0.refbinned
NODE_1981_length_2998_cov_7.4	ERS6256719_24.0.refbinned
NODE_2001_length_2985_cov_7.5	ERS6256719_24.0.refbinned
NODE_2021_length_2965_cov_8.0	ERS6256719_24.0.refbinned
NODE_2028_length_2956_cov_6.8	ERS6256719_24.0.refbinned
NODE_2054_length_2924_cov_7.4	ERS6256719_24.0.refbinned
NODE_2081_length_2904_cov_8.4	ERS6256719_24.0.refbinned
NODE_2121_length_2876_cov_10.9	ERS6256719_24.0.refbinned
NODE_2138_length_2859_cov_7.1	ERS6256719_24.0.refbinned
NODE_2161_length_2850_cov_8.6	ERS6256719_24.0.refbinned
NODE_2176_length_2840_cov_7.5	ERS6256719_24.0.refbinned
NODE_2208_length_2811_cov_7.8	ERS6256719_24.0.refbinned
NODE_2214_length_2807_cov_7.9	ERS6256719_24.0.refbinned
NODE_2221_length_2804_cov_8.0	ERS6256719_24.0.refbinned
NODE_2260_length_2779_cov_6.7	ERS6256719_24.0.refbinned
NODE_2278_length_2762_cov_7.0	ERS6256719_24.0.refbinned
NODE_2315_length_2726_cov_7.5	ERS6256719_24.0.refbinned
NODE_2329_length_2717_cov_7.5	ERS6256719_24.0.refbinned
NODE_2330_length_2717_cov_7.1	ERS6256719_24.0.refbinned
NODE_2338_length_2710_cov_6.8	ERS6256719_24.0.refbinned
NODE_2377_length_2678_cov_7.8	ERS6256719_24.0.refbinned
NODE_2409_length_2649_cov_7.0	ERS6256719_24.0.refbinned
NODE_2490_length_2585_cov_7.7	ERS6256719_24.0.refbinned
NODE_2511_length_2572_cov_7.7	ERS6256719_24.0.refbinned
NODE_2529_length_2561_cov_7.6	ERS6256719_24.0.refbinned
NODE_2560_length_2542_cov_6.7	ERS6256719_24.0.refbinned
NODE_2569_length_2534_cov_7.5	ERS6256719_24.0.refbinned
NODE_2581_length_2527_cov_7.2	ERS6256719_24.0.refbinned
NODE_2625_length_2498_cov_7.5	ERS6256719_24.0.refbinned
NODE_2640_length_2489_cov_6.9	ERS6256719_24.0.refbinned
NODE_2660_length_2473_cov_7.9	ERS6256719_24.0.refbinned
NODE_2668_length_2468_cov_7.6	ERS6256719_24.0.refbinned
NODE_2704_length_2451_cov_7.8	ERS6256719_24.0.refbinned
NODE_2728_length_2440_cov_7.8	ERS6256719_24.0.refbinned
NODE_2730_length_2439_cov_7.4	ERS6256719_24.0.refbinned
NODE_2829_length_2386_cov_7.4	ERS6256719_24.0.refbinned
NODE_2850_length_2377_cov_6.3	ERS6256719_24.0.refbinned
NODE_2852_length_2376_cov_6.6	ERS6256719_24.0.refbinned
NODE_2895_length_2356_cov_7.0	ERS6256719_24.0.refbinned
NODE_2898_length_2355_cov_7.6	ERS6256719_24.0.refbinned
NODE_2926_length_2342_cov_6.4	ERS6256719_24.0.refbinned
NODE_2972_length_2320_cov_7.1	ERS6256719_24.0.refbinned
NODE_2974_length_2320_cov_6.3	ERS6256719_24.0.refbinned
NODE_2997_length_2311_cov_7.4	ERS6256719_24.0.refbinned
NODE_3005_length_2306_cov_7.1	ERS6256719_24.0.refbinned
NODE_3019_length_2301_cov_7.6	ERS6256719_24.0.refbinned
NODE_3069_length_2278_cov_6.7	ERS6256719_24.0.refbinned
NODE_3089_length_2271_cov_7.1	ERS6256719_24.0.refbinned
NODE_3119_length_2260_cov_7.6	ERS6256719_24.0.refbinned
NODE_3128_length_2254_cov_6.6	ERS6256719_24.0.refbinned
NODE_3138_length_2249_cov_8.5	ERS6256719_24.0.refbinned
NODE_3149_length_2245_cov_7.2	ERS6256719_24.0.refbinned
NODE_3161_length_2240_cov_7.5	ERS6256719_24.0.refbinned
NODE_3165_length_2238_cov_7.4	ERS6256719_24.0.refbinned
NODE_3193_length_2226_cov_7.0	ERS6256719_24.0.refbinned
NODE_3215_length_2219_cov_7.4	ERS6256719_24.0.refbinned
NODE_3223_length_2216_cov_7.0	ERS6256719_24.0.refbinned
NODE_3249_length_2201_cov_7.6	ERS6256719_24.0.refbinned
NODE_3255_length_2198_cov_11.7	ERS6256719_24.0.refbinned
NODE_3283_length_2183_cov_7.7	ERS6256719_24.0.refbinned
NODE_3314_length_2170_cov_7.6	ERS6256719_24.0.refbinned
NODE_3325_length_2164_cov_8.0	ERS6256719_24.0.refbinned
NODE_3335_length_2159_cov_7.2	ERS6256719_24.0.refbinned
NODE_3337_length_2158_cov_7.0	ERS6256719_24.0.refbinned
NODE_3377_length_2140_cov_6.9	ERS6256719_24.0.refbinned
NODE_3393_length_2133_cov_7.4	ERS6256719_24.0.refbinned
NODE_3398_length_2129_cov_6.7	ERS6256719_24.0.refbinned
NODE_3407_length_2127_cov_7.1	ERS6256719_24.0.refbinned
NODE_3442_length_2116_cov_7.2	ERS6256719_24.0.refbinned
NODE_3457_length_2110_cov_8.3	ERS6256719_24.0.refbinned
NODE_3465_length_2103_cov_9.9	ERS6256719_24.0.refbinned
NODE_3472_length_2101_cov_7.1	ERS6256719_24.0.refbinned
NODE_14101_length_944_cov_7.5	ERS6256719_24.0.refbinned
NODE_14158_length_942_cov_7.5	ERS6256719_24.0.refbinned
NODE_14161_length_942_cov_6.8	ERS6256719_24.0.refbinned
NODE_14169_length_942_cov_8.4	ERS6256719_24.0.refbinned
NODE_14182_length_941_cov_7.5	ERS6256719_24.0.refbinned
NODE_14211_length_941_cov_7.1	ERS6256719_24.0.refbinned
NODE_14234_length_940_cov_6.2	ERS6256719_24.0.refbinned
NODE_14280_length_939_cov_7.6	ERS6256719_24.0.refbinned
NODE_14285_length_939_cov_7.5	ERS6256719_24.0.refbinned
NODE_14322_length_937_cov_5.7	ERS6256719_24.0.refbinned
NODE_14343_length_936_cov_7.2	ERS6256719_24.0.refbinned
NODE_14434_length_934_cov_6.7	ERS6256719_24.0.refbinned
NODE_14438_length_934_cov_9.3	ERS6256719_24.0.refbinned
NODE_14454_length_933_cov_7.2	ERS6256719_24.0.refbinned
NODE_14499_length_932_cov_6.4	ERS6256719_24.0.refbinned
NODE_14517_length_931_cov_6.6	ERS6256719_24.0.refbinned
NODE_14522_length_931_cov_8.7	ERS6256719_24.0.refbinned
NODE_14527_length_931_cov_6.8	ERS6256719_24.0.refbinned
NODE_14541_length_931_cov_6.8	ERS6256719_24.0.refbinned
NODE_14607_length_929_cov_7.4	ERS6256719_24.0.refbinned
NODE_14655_length_927_cov_6.8	ERS6256719_24.0.refbinned
NODE_14726_length_925_cov_7.3	ERS6256719_24.0.refbinned
NODE_14729_length_925_cov_7.8	ERS6256719_24.0.refbinned
NODE_14800_length_922_cov_5.2	ERS6256719_24.0.refbinned
NODE_14833_length_921_cov_8.1	ERS6256719_24.0.refbinned
NODE_14964_length_918_cov_7.1	ERS6256719_24.0.refbinned
NODE_14986_length_917_cov_6.9	ERS6256719_24.0.refbinned
NODE_14988_length_917_cov_7.4	ERS6256719_24.0.refbinned
NODE_14997_length_917_cov_7.9	ERS6256719_24.0.refbinned
NODE_15011_length_916_cov_6.4	ERS6256719_24.0.refbinned
NODE_15031_length_916_cov_8.8	ERS6256719_24.0.refbinned
NODE_15066_length_914_cov_7.5	ERS6256719_24.0.refbinned
NODE_15070_length_914_cov_7.2	ERS6256719_24.0.refbinned
NODE_15136_length_912_cov_7.5	ERS6256719_24.0.refbinned
NODE_15236_length_909_cov_6.4	ERS6256719_24.0.refbinned
NODE_15244_length_909_cov_7.0	ERS6256719_24.0.refbinned
NODE_15278_length_908_cov_7.4	ERS6256719_24.0.refbinned
NODE_15328_length_906_cov_7.5	ERS6256719_24.0.refbinned
NODE_15400_length_904_cov_7.3	ERS6256719_24.0.refbinned
NODE_15417_length_904_cov_6.8	ERS6256719_24.0.refbinned
NODE_15429_length_903_cov_7.2	ERS6256719_24.0.refbinned
NODE_15508_length_901_cov_5.7	ERS6256719_24.0.refbinned
NODE_15581_length_899_cov_8.1	ERS6256719_24.0.refbinned
NODE_15675_length_896_cov_8.1	ERS6256719_24.0.refbinned
NODE_15740_length_894_cov_5.4	ERS6256719_24.0.refbinned
NODE_15760_length_893_cov_6.6	ERS6256719_24.0.refbinned
NODE_15783_length_893_cov_6.7	ERS6256719_24.0.refbinned
NODE_15821_length_891_cov_8.5	ERS6256719_24.0.refbinned
NODE_15844_length_890_cov_8.0	ERS6256719_24.0.refbinned
NODE_15931_length_888_cov_6.6	ERS6256719_24.0.refbinned
NODE_15972_length_886_cov_5.8	ERS6256719_24.0.refbinned
NODE_15986_length_886_cov_6.3	ERS6256719_24.0.refbinned
NODE_16033_length_884_cov_5.2	ERS6256719_24.0.refbinned
NODE_16054_length_884_cov_7.6	ERS6256719_24.0.refbinned
NODE_16061_length_884_cov_8.5	ERS6256719_24.0.refbinned
NODE_16067_length_884_cov_7.6	ERS6256719_24.0.refbinned
NODE_16069_length_883_cov_7.9	ERS6256719_24.0.refbinned
NODE_16098_length_883_cov_7.0	ERS6256719_24.0.refbinned
NODE_16159_length_881_cov_8.2	ERS6256719_24.0.refbinned
NODE_16181_length_881_cov_7.2	ERS6256719_24.0.refbinned
NODE_16209_length_880_cov_7.5	ERS6256719_24.0.refbinned
NODE_16326_length_876_cov_5.6	ERS6256719_24.0.refbinned
NODE_16385_length_874_cov_6.6	ERS6256719_24.0.refbinned
NODE_16394_length_874_cov_6.7	ERS6256719_24.0.refbinned
NODE_16395_length_874_cov_9.1	ERS6256719_24.0.refbinned
NODE_16415_length_874_cov_6.6	ERS6256719_24.0.refbinned
NODE_16423_length_873_cov_7.3	ERS6256719_24.0.refbinned
NODE_16453_length_873_cov_6.6	ERS6256719_24.0.refbinned
NODE_16533_length_870_cov_8.3	ERS6256719_24.0.refbinned
NODE_16565_length_869_cov_7.3	ERS6256719_24.0.refbinned
NODE_16660_length_867_cov_6.4	ERS6256719_24.0.refbinned
NODE_16669_length_867_cov_6.6	ERS6256719_24.0.refbinned
NODE_16687_length_866_cov_6.7	ERS6256719_24.0.refbinned
NODE_16718_length_865_cov_5.9	ERS6256719_24.0.refbinned
NODE_16778_length_864_cov_6.2	ERS6256719_24.0.refbinned
NODE_16813_length_863_cov_7.4	ERS6256719_24.0.refbinned
NODE_16844_length_862_cov_7.8	ERS6256719_24.0.refbinned
NODE_16929_length_860_cov_9.1	ERS6256719_24.0.refbinned
NODE_16982_length_858_cov_8.0	ERS6256719_24.0.refbinned
NODE_17019_length_858_cov_7.7	ERS6256719_24.0.refbinned
NODE_17094_length_856_cov_6.8	ERS6256719_24.0.refbinned
NODE_17120_length_855_cov_7.1	ERS6256719_24.0.refbinned
NODE_17148_length_855_cov_8.1	ERS6256719_24.0.refbinned
NODE_17163_length_854_cov_7.5	ERS6256719_24.0.refbinned
NODE_17173_length_854_cov_5.8	ERS6256719_24.0.refbinned
NODE_17188_length_853_cov_8.1	ERS6256719_24.0.refbinned
NODE_17216_length_853_cov_6.6	ERS6256719_24.0.refbinned
NODE_20834_length_772_cov_6.7	ERS6256719_24.0.refbinned
NODE_20846_length_772_cov_8.2	ERS6256719_24.0.refbinned
NODE_20868_length_771_cov_7.9	ERS6256719_24.0.refbinned
NODE_20899_length_770_cov_6.1	ERS6256719_24.0.refbinned
NODE_20903_length_770_cov_6.2	ERS6256719_24.0.refbinned
NODE_20953_length_769_cov_6.0	ERS6256719_24.0.refbinned
NODE_21021_length_768_cov_6.5	ERS6256719_24.0.refbinned
NODE_21034_length_768_cov_6.7	ERS6256719_24.0.refbinned
NODE_21055_length_767_cov_6.1	ERS6256719_24.0.refbinned
NODE_21067_length_767_cov_7.5	ERS6256719_24.0.refbinned
NODE_21100_length_766_cov_6.4	ERS6256719_24.0.refbinned
NODE_21102_length_766_cov_10.2	ERS6256719_24.0.refbinned
NODE_21103_length_766_cov_6.5	ERS6256719_24.0.refbinned
NODE_21143_length_765_cov_5.6	ERS6256719_24.0.refbinned
NODE_21202_length_765_cov_7.9	ERS6256719_24.0.refbinned
NODE_21242_length_764_cov_6.7	ERS6256719_24.0.refbinned
NODE_21303_length_762_cov_6.5	ERS6256719_24.0.refbinned
NODE_21345_length_761_cov_7.2	ERS6256719_24.0.refbinned
NODE_21388_length_761_cov_7.6	ERS6256719_24.0.refbinned
NODE_21429_length_760_cov_6.5	ERS6256719_24.0.refbinned
NODE_21476_length_759_cov_8.0	ERS6256719_24.0.refbinned
NODE_21510_length_758_cov_7.0	ERS6256719_24.0.refbinned
NODE_21568_length_758_cov_6.5	ERS6256719_24.0.refbinned
NODE_21587_length_757_cov_7.2	ERS6256719_24.0.refbinned
NODE_21621_length_757_cov_8.2	ERS6256719_24.0.refbinned
NODE_21805_length_753_cov_12.2	ERS6256719_24.0.refbinned
NODE_21839_length_752_cov_6.1	ERS6256719_24.0.refbinned
NODE_21891_length_751_cov_7.4	ERS6256719_24.0.refbinned
NODE_21935_length_751_cov_8.0	ERS6256719_24.0.refbinned
NODE_21936_length_751_cov_8.3	ERS6256719_24.0.refbinned
NODE_22020_length_749_cov_6.6	ERS6256719_24.0.refbinned
NODE_22065_length_749_cov_6.1	ERS6256719_24.0.refbinned
NODE_22116_length_748_cov_5.9	ERS6256719_24.0.refbinned
NODE_22121_length_748_cov_6.3	ERS6256719_24.0.refbinned
NODE_22209_length_746_cov_7.6	ERS6256719_24.0.refbinned
NODE_22299_length_745_cov_7.3	ERS6256719_24.0.refbinned
NODE_22327_length_744_cov_7.6	ERS6256719_24.0.refbinned
NODE_22332_length_744_cov_8.8	ERS6256719_24.0.refbinned
NODE_22360_length_743_cov_8.4	ERS6256719_24.0.refbinned
NODE_22421_length_742_cov_7.2	ERS6256719_24.0.refbinned
NODE_22565_length_740_cov_7.2	ERS6256719_24.0.refbinned
NODE_22580_length_740_cov_5.9	ERS6256719_24.0.refbinned
NODE_22601_length_739_cov_6.9	ERS6256719_24.0.refbinned
NODE_22625_length_739_cov_6.3	ERS6256719_24.0.refbinned
NODE_22633_length_739_cov_6.9	ERS6256719_24.0.refbinned
NODE_22663_length_738_cov_7.1	ERS6256719_24.0.refbinned
NODE_22740_length_737_cov_6.6	ERS6256719_24.0.refbinned
NODE_22863_length_735_cov_7.1	ERS6256719_24.0.refbinned
NODE_22912_length_734_cov_7.8	ERS6256719_24.0.refbinned
NODE_22930_length_734_cov_5.3	ERS6256719_24.0.refbinned
NODE_22944_length_733_cov_7.3	ERS6256719_24.0.refbinned
NODE_23019_length_732_cov_6.8	ERS6256719_24.0.refbinned
NODE_23073_length_731_cov_5.7	ERS6256719_24.0.refbinned
NODE_23079_length_731_cov_7.1	ERS6256719_24.0.refbinned
NODE_23130_length_730_cov_6.1	ERS6256719_24.0.refbinned
NODE_23133_length_730_cov_6.7	ERS6256719_24.0.refbinned
NODE_23223_length_729_cov_7.0	ERS6256719_24.0.refbinned
NODE_23242_length_729_cov_7.8	ERS6256719_24.0.refbinned
NODE_23273_length_728_cov_6.5	ERS6256719_24.0.refbinned
NODE_23297_length_728_cov_6.5	ERS6256719_24.0.refbinned
NODE_23347_length_727_cov_5.5	ERS6256719_24.0.refbinned
NODE_23432_length_726_cov_6.7	ERS6256719_24.0.refbinned
NODE_23439_length_726_cov_5.4	ERS6256719_24.0.refbinned
NODE_23469_length_725_cov_7.3	ERS6256719_24.0.refbinned
NODE_23510_length_724_cov_7.9	ERS6256719_24.0.refbinned
NODE_23512_length_724_cov_7.1	ERS6256719_24.0.refbinned
NODE_23578_length_723_cov_6.5	ERS6256719_24.0.refbinned
NODE_23613_length_723_cov_7.3	ERS6256719_24.0.refbinned
NODE_23659_length_722_cov_7.2	ERS6256719_24.0.refbinned
NODE_23665_length_722_cov_7.5	ERS6256719_24.0.refbinned
NODE_23675_length_722_cov_7.9	ERS6256719_24.0.refbinned
NODE_23765_length_720_cov_7.4	ERS6256719_24.0.refbinned
NODE_23832_length_719_cov_6.9	ERS6256719_24.0.refbinned
NODE_23854_length_719_cov_6.8	ERS6256719_24.0.refbinned
NODE_23907_length_718_cov_6.5	ERS6256719_24.0.refbinned
NODE_23911_length_718_cov_5.4	ERS6256719_24.0.refbinned
NODE_23969_length_717_cov_7.6	ERS6256719_24.0.refbinned
NODE_23976_length_717_cov_5.4	ERS6256719_24.0.refbinned
NODE_24050_length_716_cov_5.8	ERS6256719_24.0.refbinned
NODE_24054_length_716_cov_6.1	ERS6256719_24.0.refbinned
NODE_24064_length_715_cov_7.8	ERS6256719_24.0.refbinned
NODE_24133_length_714_cov_6.7	ERS6256719_24.0.refbinned
NODE_24233_length_713_cov_6.5	ERS6256719_24.0.refbinned
NODE_24281_length_712_cov_6.8	ERS6256719_24.0.refbinned
NODE_24334_length_711_cov_9.8	ERS6256719_24.0.refbinned
NODE_24362_length_711_cov_7.5	ERS6256719_24.0.refbinned
NODE_24529_length_708_cov_7.8	ERS6256719_24.0.refbinned
NODE_24557_length_708_cov_8.3	ERS6256719_24.0.refbinned
NODE_40212_length_545_cov_7.8	ERS6256719_24.0.refbinned
NODE_40272_length_544_cov_5.6	ERS6256719_24.0.refbinned
NODE_40318_length_544_cov_6.6	ERS6256719_24.0.refbinned
NODE_40345_length_544_cov_7.8	ERS6256719_24.0.refbinned
NODE_40380_length_543_cov_7.0	ERS6256719_24.0.refbinned
NODE_40627_length_541_cov_7.5	ERS6256719_24.0.refbinned
NODE_40658_length_541_cov_10.0	ERS6256719_24.0.refbinned
NODE_40714_length_541_cov_6.2	ERS6256719_24.0.refbinned
NODE_40813_length_540_cov_8.1	ERS6256719_24.0.refbinned
NODE_40990_length_539_cov_6.0	ERS6256719_24.0.refbinned
NODE_40996_length_539_cov_7.4	ERS6256719_24.0.refbinned
NODE_41054_length_538_cov_6.0	ERS6256719_24.0.refbinned
NODE_41155_length_537_cov_8.7	ERS6256719_24.0.refbinned
NODE_41314_length_536_cov_5.9	ERS6256719_24.0.refbinned
NODE_41477_length_535_cov_4.4	ERS6256719_24.0.refbinned
NODE_41504_length_535_cov_7.2	ERS6256719_24.0.refbinned
NODE_41563_length_534_cov_6.3	ERS6256719_24.0.refbinned
NODE_41570_length_534_cov_5.3	ERS6256719_24.0.refbinned
NODE_41776_length_533_cov_5.5	ERS6256719_24.0.refbinned
NODE_41799_length_533_cov_8.0	ERS6256719_24.0.refbinned
NODE_41888_length_532_cov_7.1	ERS6256719_24.0.refbinned
NODE_42073_length_531_cov_7.5	ERS6256719_24.0.refbinned
NODE_42151_length_530_cov_6.8	ERS6256719_24.0.refbinned
NODE_42208_length_530_cov_5.6	ERS6256719_24.0.refbinned
NODE_42262_length_529_cov_7.0	ERS6256719_24.0.refbinned
NODE_42328_length_529_cov_7.5	ERS6256719_24.0.refbinned
NODE_42756_length_526_cov_7.6	ERS6256719_24.0.refbinned
NODE_42946_length_524_cov_7.6	ERS6256719_24.0.refbinned
NODE_43007_length_524_cov_7.0	ERS6256719_24.0.refbinned
NODE_43072_length_523_cov_7.9	ERS6256719_24.0.refbinned
NODE_43073_length_523_cov_7.8	ERS6256719_24.0.refbinned
NODE_43088_length_523_cov_5.8	ERS6256719_24.0.refbinned
NODE_43152_length_523_cov_7.3	ERS6256719_24.0.refbinned
NODE_43167_length_523_cov_5.9	ERS6256719_24.0.refbinned
NODE_43303_length_522_cov_5.8	ERS6256719_24.0.refbinned
NODE_43490_length_521_cov_7.7	ERS6256719_24.0.refbinned
NODE_43784_length_519_cov_7.1	ERS6256719_24.0.refbinned
NODE_43877_length_518_cov_6.1	ERS6256719_24.0.refbinned
NODE_43962_length_517_cov_7.3	ERS6256719_24.0.refbinned
NODE_44004_length_517_cov_6.1	ERS6256719_24.0.refbinned
NODE_44035_length_517_cov_4.2	ERS6256719_24.0.refbinned
NODE_44090_length_517_cov_7.4	ERS6256719_24.0.refbinned
NODE_44135_length_517_cov_5.3	ERS6256719_24.0.refbinned
NODE_44229_length_516_cov_7.6	ERS6256719_24.0.refbinned
NODE_44343_length_515_cov_5.3	ERS6256719_24.0.refbinned
NODE_44385_length_515_cov_5.9	ERS6256719_24.0.refbinned
NODE_44529_length_514_cov_5.8	ERS6256719_24.0.refbinned
NODE_44573_length_514_cov_8.7	ERS6256719_24.0.refbinned
NODE_44740_length_513_cov_7.8	ERS6256719_24.0.refbinned
NODE_45051_length_511_cov_7.3	ERS6256719_24.0.refbinned
NODE_45076_length_510_cov_6.7	ERS6256719_24.0.refbinned
NODE_45080_length_510_cov_7.0	ERS6256719_24.0.refbinned
NODE_45090_length_510_cov_6.7	ERS6256719_24.0.refbinned
NODE_45357_length_508_cov_6.6	ERS6256719_24.0.refbinned
NODE_45488_length_508_cov_7.6	ERS6256719_24.0.refbinned
NODE_45528_length_508_cov_6.8	ERS6256719_24.0.refbinned
NODE_45649_length_507_cov_7.8	ERS6256719_24.0.refbinned
NODE_45943_length_505_cov_7.2	ERS6256719_24.0.refbinned
NODE_46035_length_504_cov_4.8	ERS6256719_24.0.refbinned
NODE_46069_length_504_cov_7.5	ERS6256719_24.0.refbinned
NODE_46095_length_504_cov_6.5	ERS6256719_24.0.refbinned
NODE_46172_length_504_cov_6.7	ERS6256719_24.0.refbinned
NODE_46203_length_503_cov_6.3	ERS6256719_24.0.refbinned
NODE_46271_length_503_cov_7.5	ERS6256719_24.0.refbinned
NODE_46422_length_502_cov_5.1	ERS6256719_24.0.refbinned
NODE_46460_length_502_cov_5.4	ERS6256719_24.0.refbinned
NODE_46486_length_502_cov_7.2	ERS6256719_24.0.refbinned
NODE_46492_length_502_cov_9.1	ERS6256719_24.0.refbinned
NODE_46749_length_500_cov_7.6	ERS6256719_24.0.refbinned
NODE_46847_length_500_cov_6.7	ERS6256719_24.0.refbinned
NODE_3476_length_2100_cov_7.9	ERS6256719_24.0.refbinned
NODE_3478_length_2099_cov_6.7	ERS6256719_24.0.refbinned
NODE_3523_length_2082_cov_7.6	ERS6256719_24.0.refbinned
NODE_3549_length_2073_cov_8.2	ERS6256719_24.0.refbinned
NODE_3589_length_2060_cov_7.9	ERS6256719_24.0.refbinned
NODE_3597_length_2057_cov_7.3	ERS6256719_24.0.refbinned
NODE_3603_length_2055_cov_7.7	ERS6256719_24.0.refbinned
NODE_3612_length_2052_cov_8.8	ERS6256719_24.0.refbinned
NODE_3616_length_2050_cov_7.8	ERS6256719_24.0.refbinned
NODE_3626_length_2048_cov_7.3	ERS6256719_24.0.refbinned
NODE_3669_length_2031_cov_7.7	ERS6256719_24.0.refbinned
NODE_3673_length_2031_cov_7.4	ERS6256719_24.0.refbinned
NODE_3688_length_2027_cov_6.9	ERS6256719_24.0.refbinned
NODE_3689_length_2027_cov_7.5	ERS6256719_24.0.refbinned
NODE_3704_length_2021_cov_7.9	ERS6256719_24.0.refbinned
NODE_5048_length_1660_cov_6.8	ERS6256719_24.0.refbinned
NODE_5061_length_1655_cov_7.2	ERS6256719_24.0.refbinned
NODE_5104_length_1649_cov_7.2	ERS6256719_24.0.refbinned
NODE_5119_length_1647_cov_6.1	ERS6256719_24.0.refbinned
NODE_5123_length_1646_cov_7.1	ERS6256719_24.0.refbinned
NODE_5129_length_1645_cov_8.2	ERS6256719_24.0.refbinned
NODE_5130_length_1645_cov_8.1	ERS6256719_24.0.refbinned
NODE_5139_length_1643_cov_7.9	ERS6256719_24.0.refbinned
NODE_5157_length_1640_cov_8.3	ERS6256719_24.0.refbinned
NODE_5165_length_1639_cov_7.7	ERS6256719_24.0.refbinned
NODE_5177_length_1636_cov_7.1	ERS6256719_24.0.refbinned
NODE_5202_length_1632_cov_7.2	ERS6256719_24.0.refbinned
NODE_5217_length_1629_cov_6.6	ERS6256719_24.0.refbinned
NODE_5251_length_1622_cov_6.7	ERS6256719_24.0.refbinned
NODE_5266_length_1620_cov_7.0	ERS6256719_24.0.refbinned
NODE_5275_length_1618_cov_7.2	ERS6256719_24.0.refbinned
NODE_5277_length_1618_cov_6.6	ERS6256719_24.0.refbinned
NODE_5292_length_1616_cov_7.2	ERS6256719_24.0.refbinned
NODE_5322_length_1611_cov_7.5	ERS6256719_24.0.refbinned
NODE_5324_length_1610_cov_7.3	ERS6256719_24.0.refbinned
NODE_5416_length_1592_cov_5.8	ERS6256719_24.0.refbinned
NODE_5418_length_1592_cov_7.5	ERS6256719_24.0.refbinned
NODE_5476_length_1581_cov_7.6	ERS6256719_24.0.refbinned
NODE_5479_length_1580_cov_7.1	ERS6256719_24.0.refbinned
NODE_5518_length_1575_cov_7.3	ERS6256719_24.0.refbinned
NODE_5557_length_1569_cov_7.3	ERS6256719_24.0.refbinned
NODE_5588_length_1563_cov_7.5	ERS6256719_24.0.refbinned
NODE_5597_length_1562_cov_8.3	ERS6256719_24.0.refbinned
NODE_5599_length_1562_cov_7.5	ERS6256719_24.0.refbinned
NODE_5616_length_1560_cov_8.5	ERS6256719_24.0.refbinned
NODE_5660_length_1552_cov_7.6	ERS6256719_24.0.refbinned
NODE_5688_length_1548_cov_8.8	ERS6256719_24.0.refbinned
NODE_5691_length_1548_cov_8.5	ERS6256719_24.0.refbinned
NODE_5797_length_1532_cov_7.5	ERS6256719_24.0.refbinned
NODE_5801_length_1531_cov_7.2	ERS6256719_24.0.refbinned
NODE_5813_length_1530_cov_15.1	ERS6256719_24.0.refbinned
NODE_5822_length_1528_cov_7.4	ERS6256719_24.0.refbinned
NODE_5836_length_1525_cov_7.6	ERS6256719_24.0.refbinned
NODE_5862_length_1520_cov_10.9	ERS6256719_24.0.refbinned
NODE_5909_length_1514_cov_6.8	ERS6256719_24.0.refbinned
NODE_5913_length_1513_cov_7.7	ERS6256719_24.0.refbinned
NODE_5915_length_1513_cov_6.8	ERS6256719_24.0.refbinned
NODE_5925_length_1511_cov_7.9	ERS6256719_24.0.refbinned
NODE_5982_length_1501_cov_7.1	ERS6256719_24.0.refbinned
NODE_6010_length_1496_cov_6.6	ERS6256719_24.0.refbinned
NODE_6012_length_1496_cov_7.2	ERS6256719_24.0.refbinned
NODE_6032_length_1493_cov_8.3	ERS6256719_24.0.refbinned
NODE_6045_length_1492_cov_6.3	ERS6256719_24.0.refbinned
NODE_6080_length_1486_cov_7.3	ERS6256719_24.0.refbinned
NODE_6081_length_1485_cov_7.1	ERS6256719_24.0.refbinned
NODE_6099_length_1483_cov_7.3	ERS6256719_24.0.refbinned
NODE_6108_length_1482_cov_7.6	ERS6256719_24.0.refbinned
NODE_6180_length_1473_cov_8.1	ERS6256719_24.0.refbinned
