Bin	Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools	Oral_site
ERS6256704.bin.r.11	BILLEK_01305	-	GT2(2-230)	GT2	GT2	N	3	AC
ERS6256704.bin.r.11	BILLEK_01530	-	GT2(7-162)	GT2	GT2	N	3	AC
ERS6256704.bin.r.11	BILLEK_01535	-	GT2(5-140)	GT2	-	N	2	AC
ERS6256704.bin.r.11	BILLEK_01540	-	GT2(5-126)	GT2	-	N	2	AC
ERS6256704.bin.r.11	BILLEK_01545	-	GT2(5-164)	GT2	-	N	2	AC
ERS6256704.bin.r.11	BILLEK_01560	-	GT2(5-145)	GT2	-	N	2	AC
ERS6256704.bin.r.11	BILLEK_01580	-	GT66(22-800)	GT66_e12	GT66	N	3	AC
ERS6256704.bin.r.11	BILLEK_01865	-	GT83(89-420)	-	-	N	1	AC
ERS6256704.bin.r.11	BILLEK_01925	-|-	GT2(4-103)	GT2+GT1_e585	GT1+GT2	N	3	AC
ERS6256704.bin.r.11	BILLEK_02205	-	GT4(186-332)	GT4_e796	GT4	N	3	AC
ERS6256704.bin.r.11	BILLEK_03175	-	GH154(27-379)	GH154_e17	GH154	N	3	AC
ERS6256704.bin.r.11	BILLEK_05570	-	GT2(20-158)	GT2	GT2	N	3	AC
ERS6256704.bin.r.11	BILLEK_05920	-	GT2(6-159)	GT2	-	N	2	AC
ERS6256704.bin.r.11	BILLEK_06150	-	GT2(6-135)	GT2	GT2	N	3	AC
ERS6256704.bin.r.11	BILLEK_01855	-	-	GT4_e540	-	N	1	AC
ERS6256704.bin.r.11	BILLEK_04065	-	-	GT2	GT2	N	2	AC
ERS6256704.bin.r.11	BILLEK_04070	-	-	GT4_e125	GT4	N	2	AC
ERS6256704.bin.r.11	BILLEK_04825	-	-	GT28_e129	GT28	N	2	AC
ERS6256704.bin.r.11	BILLEK_05470	-	-	GT2	GT2	N	2	AC
ERS6256704.bin.r.11	BILLEK_00880	-	-	-	GT4	N	1	AC
ERS6256704.bin.r.11	BILLEK_01550	-	-	-	GT2	N	1	AC
ERS6256704.bin.r.11	BILLEK_01980	-	-	-	GT0	N	1	AC
ERS6256704.bin.r.11	BILLEK_02140	-	-	-	CBM50	N	1	AC
ERS6256704.bin.r.11	BILLEK_03200	-	-	-	GT2	N	1	AC
ERS6256704.bin.r.11	BILLEK_03210	-	-	-	GT2	N	1	AC
ERS6256704.bin.r.11	BILLEK_04255	-	-	-	GT7	N	1	AC
ERS6256704.bin.r.11	BILLEK_04380	-	-	-	CBM50	N	1	AC
ERS6256704.bin.r.11	BILLEK_04760	-	-	-	GT2	N	1	AC
ERS6256704.bin.r.11	BILLEK_04930	-	-	-	GT2	N	1	AC
ERS6256704.bin.r.11	BILLEK_05845	-	-	-	GT2	N	1	AC
ERS6256704.bin.r.11	BILLEK_06155	-	-	-	GT4	N	1	AC
ERS6256704.bin.r.11	BILLEK_06645	-	-	-	GH130	N	1	AC
ERS6256704.bin.r.17	LOBANJ_00730	-	GT4(206-359)	GT4_e1609	GT4	N	3	AC
ERS6256704.bin.r.17	LOBANJ_00820	2.4.1.-:1	GT2(6-132)	GT2	-	N	2	AC
ERS6256704.bin.r.17	LOBANJ_00825	-	GT2(25-148)	GT2	GT2	N	3	AC
ERS6256704.bin.r.17	LOBANJ_00830	-	GT2(8-135)	GT2	GT2	N	3	AC
ERS6256704.bin.r.17	LOBANJ_00860	-	GT4(631-766)	GT4_e2504	GT4	N	3	AC
ERS6256704.bin.r.17	LOBANJ_00960	-	GT2(6-151)	GT2	GT2	N	3	AC
ERS6256704.bin.r.17	LOBANJ_01690	-	GH154(28-382)	GH154_e17	GH154	N	3	AC
ERS6256704.bin.r.17	LOBANJ_01745	-	GT2(7-106)	GT2	GT2	N	3	AC
ERS6256704.bin.r.17	LOBANJ_01750	-	GT2(4-176)	GT2	GT2	N	3	AC
ERS6256704.bin.r.17	LOBANJ_01755	-	GT2(2-230)	GT2	GT2	N	3	AC
ERS6256704.bin.r.17	LOBANJ_02375	-	GT66(41-770)	GT66_e12	GT66	N	3	AC
ERS6256704.bin.r.17	LOBANJ_03090	-	GT4(213-333)	GT4_e2886	GT4	N	3	AC
ERS6256704.bin.r.17	LOBANJ_03185	-	GT2(10-148)	GT2	-	N	2	AC
ERS6256704.bin.r.17	LOBANJ_03190	-	GT2(5-124)	GT2	GT2	N	3	AC
ERS6256704.bin.r.17	LOBANJ_03265	-	PL9_2(96-226)	-	-	N	1	AC
ERS6256704.bin.r.17	LOBANJ_03605	-	GT2(15-145)	GT2	GT2	N	3	AC
ERS6256704.bin.r.17	LOBANJ_04435	-	GT81(19-243)	GT81_e6	GT81	N	3	AC
ERS6256704.bin.r.17	LOBANJ_05235	-	GH179(17-150)	GH109_e7	-	N	2	AC
ERS6256704.bin.r.17	LOBANJ_06015	-	GT2(5-144)	GT2	GT2	N	3	AC
ERS6256704.bin.r.17	LOBANJ_06025	-	GT2(10-172)	GT2	-	N	2	AC
ERS6256704.bin.r.17	LOBANJ_06055	-	GT2(5-123)	GT2	GT2	N	3	AC
ERS6256704.bin.r.17	LOBANJ_06080	-	CE1(11-256)	-	-	N	1	AC
ERS6256704.bin.r.17	LOBANJ_06230	-|-	GT2(4-110)	GT2+GT1_e585	GT1+GT2	N	3	AC
ERS6256704.bin.r.17	LOBANJ_07770	-	GT4(189-335)	GT4_e796	GT4	N	3	AC
ERS6256704.bin.r.17	LOBANJ_08235	-	GT2(15-76)	GT2	-	N	2	AC
ERS6256704.bin.r.17	LOBANJ_08345	-	AA3(9-407)	-	-	N	1	AC
ERS6256704.bin.r.17	LOBANJ_00715	-	-	GT4_e540	GT4	N	2	AC
ERS6256704.bin.r.17	LOBANJ_04525	-	-	GT28_e129	GT28	N	2	AC
ERS6256704.bin.r.17	LOBANJ_00170	-	-	-	CBM50	N	1	AC
ERS6256704.bin.r.17	LOBANJ_00205	-	-	-	GT2	N	1	AC
ERS6256704.bin.r.17	LOBANJ_00750	-	-	-	GT97	N	1	AC
ERS6256704.bin.r.17	LOBANJ_00760	-	-	-	GT0	N	1	AC
ERS6256704.bin.r.17	LOBANJ_00845	-	-	-	GT2	N	1	AC
ERS6256704.bin.r.17	LOBANJ_01495	-	-	-	CBM50	N	1	AC
ERS6256704.bin.r.17	LOBANJ_01715	-	-	-	GT2	N	1	AC
ERS6256704.bin.r.17	LOBANJ_01725	-	-	-	GT2	N	1	AC
ERS6256704.bin.r.17	LOBANJ_02080	-	-	-	GT4	N	1	AC
ERS6256704.bin.r.17	LOBANJ_04095	-	-	-	CBM50	N	1	AC
ERS6256704.bin.r.17	LOBANJ_05010	-	-	-	GT2	N	1	AC
ERS6256704.bin.r.17	LOBANJ_05960	-	-	-	GT7	N	1	AC
ERS6256704.bin.r.17	LOBANJ_06020	-	-	-	GT2	N	1	AC
ERS6256704.bin.r.17	LOBANJ_06120	-	-	-	GH0	N	1	AC
ERS6256704.bin.r.17	LOBANJ_06155	-	-	-	GT4	N	1	AC
ERS6256708.bin.r.4	INDGEA_01445	-	GT4(186-332)	GT4_e796	GT4	N	3	AC
ERS6256708.bin.r.4	INDGEA_01800	-	CE1(31-277)	-	-	N	1	AC
ERS6256708.bin.r.4	INDGEA_01895	-	GH179(17-150)	GH109_e7	-	N	2	AC
ERS6256708.bin.r.4	INDGEA_03005	-|-	GT2(4-103)	GT2+GT1_e585	GT1+GT2	N	3	AC
ERS6256708.bin.r.4	INDGEA_03220	-	GT66(22-800)	GT66_e12	GT66	N	3	AC
ERS6256708.bin.r.4	INDGEA_03315	-	GT2(5-164)	GT2	-	N	2	AC
ERS6256708.bin.r.4	INDGEA_03320	-	GT2(5-126)	GT2	-	N	2	AC
ERS6256708.bin.r.4	INDGEA_03325	-	GT2(5-140)	GT2	-	N	2	AC
ERS6256708.bin.r.4	INDGEA_03330	-	GT2(7-162)	GT2	GT2	N	3	AC
ERS6256708.bin.r.4	INDGEA_03495	-	AA3(2-400)	-	-	N	1	AC
ERS6256708.bin.r.4	INDGEA_04295	-	GT2(11-136)	GT2	GT2	N	3	AC
ERS6256708.bin.r.4	INDGEA_04300	-	GT2(4-176)	GT2	GT2	N	3	AC
ERS6256708.bin.r.4	INDGEA_04305	-	GT2(2-230)	GT2	GT2	N	3	AC
ERS6256708.bin.r.4	INDGEA_04635	-	GT2(10-139)	GT2	GT2	N	3	AC
ERS6256708.bin.r.4	INDGEA_05260	-	GT83(89-420)	-	-	N	1	AC
ERS6256708.bin.r.4	INDGEA_05790	-	GT2(5-177)	GT2	-	N	2	AC
ERS6256708.bin.r.4	INDGEA_06395	-	GT2(20-158)	GT2	GT2	N	3	AC
ERS6256708.bin.r.4	INDGEA_06915	-	GT2(6-135)	GT2	GT2	N	3	AC
ERS6256708.bin.r.4	INDGEA_06970	-	GT2(6-159)	GT2	GT2	N	3	AC
ERS6256708.bin.r.4	INDGEA_07350	-	GH154(27-379)	GH154_e17	GH154	N	3	AC
ERS6256708.bin.r.4	INDGEA_04180	-	-	GT28_e129	GT28	N	2	AC
ERS6256708.bin.r.4	INDGEA_05270	-	-	GT4_e540	-	N	1	AC
ERS6256708.bin.r.4	INDGEA_06465	-	-	GT2	GT2	N	2	AC
ERS6256708.bin.r.4	INDGEA_07520	-	-	GT4_e125	GT4	N	2	AC
ERS6256708.bin.r.4	INDGEA_08245	-	-	GT2	-	N	1	AC
ERS6256708.bin.r.4	INDGEA_01040	-	-	-	GT0	N	1	AC
ERS6256708.bin.r.4	INDGEA_01700	-	-	-	GT4	N	1	AC
ERS6256708.bin.r.4	INDGEA_02670	-	-	-	GT7	N	1	AC
ERS6256708.bin.r.4	INDGEA_03130	-	-	-	GH130	N	1	AC
ERS6256708.bin.r.4	INDGEA_03310	-	-	-	GT2	N	1	AC
ERS6256708.bin.r.4	INDGEA_04445	-	-	-	CBM50	N	1	AC
ERS6256708.bin.r.4	INDGEA_04645	-	-	-	GT2	N	1	AC
ERS6256708.bin.r.4	INDGEA_04980	-	-	-	GT2	N	1	AC
ERS6256708.bin.r.4	INDGEA_04990	-	-	-	GT2	N	1	AC
ERS6256708.bin.r.4	INDGEA_05460	-	-	-	CBM50	N	1	AC
ERS6256708.bin.r.4	INDGEA_06920	-	-	-	GT4	N	1	AC
ERS6256708.bin.r.4	INDGEA_07915	-	-	-	GT2	N	1	AC
ERS6256713.bin.r.10	DMMHIF_00215	-	GT2(6-151)	GT2	GT2	N	3	AC
ERS6256713.bin.r.10	DMMHIF_00245	-	GT4(631-756)	GT4_e2504	GT4	N	3	AC
ERS6256713.bin.r.10	DMMHIF_00795	-	CE1(11-256)	-	-	N	1	AC
ERS6256713.bin.r.10	DMMHIF_01090	-	GH179(17-150)	GH109_e7	-	N	2	AC
ERS6256713.bin.r.10	DMMHIF_01235	-	GT2(4-176)	GT2	GT2	N	3	AC
ERS6256713.bin.r.10	DMMHIF_01240	-	GT2(7-106)	GT2	GT2	N	3	AC
ERS6256713.bin.r.10	DMMHIF_01475	-	GT2(8-135)	GT2	GT2	N	3	AC
ERS6256713.bin.r.10	DMMHIF_01480	-	GT2(25-148)	GT2	GT2	N	3	AC
ERS6256713.bin.r.10	DMMHIF_01830	-	GT81(19-243)	GT81_e6	GT81	N	3	AC
ERS6256713.bin.r.10	DMMHIF_01960	-	GT4(246-366)	GT4_e2886	GT4	N	3	AC
ERS6256713.bin.r.10	DMMHIF_02230	-	GT2(9-147)	GT2	-	N	2	AC
ERS6256713.bin.r.10	DMMHIF_02235	-	GT2(10-139)	GT2	GT2	N	3	AC
ERS6256713.bin.r.10	DMMHIF_02530	-	GT2(15-145)	GT2	GT2	N	3	AC
ERS6256713.bin.r.10	DMMHIF_03375	-	GT4(206-359)	GT4_e1609	GT4	N	3	AC
ERS6256713.bin.r.10	DMMHIF_03380	-	GT83(14-349)	-	-	N	1	AC
ERS6256713.bin.r.10	DMMHIF_03985	-	GT2(10-172)	GT2	-	N	2	AC
ERS6256713.bin.r.10	DMMHIF_05535	-	GH154(28-382)	GH154_e17	GH154	N	3	AC
ERS6256713.bin.r.10	DMMHIF_05630	-	GT66(41-770)	GT66_e12	GT66	N	3	AC
ERS6256713.bin.r.10	DMMHIF_06050	-|-	GT2(4-110)	GT2+GT1_e585	GT1+GT2	N	3	AC
ERS6256713.bin.r.10	DMMHIF_07045	-	GT4(189-335)	GT4_e796	GT4	N	3	AC
ERS6256713.bin.r.10	DMMHIF_07830	-	GT2(5-123)	GT2	GT2	N	3	AC
ERS6256713.bin.r.10	DMMHIF_04575	-	-	GT28_e129	GT28	N	2	AC
ERS6256713.bin.r.10	DMMHIF_07440	-	-	GT4_e540	GT4	N	2	AC
ERS6256713.bin.r.10	DMMHIF_00865	-	-	-	GT4	N	1	AC
ERS6256713.bin.r.10	DMMHIF_01260	-	-	-	GT2	N	1	AC
ERS6256713.bin.r.10	DMMHIF_01270	-	-	-	GT2	N	1	AC
ERS6256713.bin.r.10	DMMHIF_01975	-	-	-	CBM50	N	1	AC
ERS6256713.bin.r.10	DMMHIF_02180	-	-	-	CBM50	N	1	AC
ERS6256713.bin.r.10	DMMHIF_02240	-	-	-	GT2	N	1	AC
ERS6256713.bin.r.10	DMMHIF_02805	-	-	-	GH0	N	1	AC
ERS6256713.bin.r.10	DMMHIF_05235	-	-	-	GT2	N	1	AC
ERS6256713.bin.r.10	DMMHIF_06215	-	-	-	GT97	N	1	AC
ERS6256713.bin.r.10	DMMHIF_07725	-	-	-	GT0	N	1	AC
ERS6256713.bin.r.10	DMMHIF_08860	-	-	-	GT2	N	1	AC
ERS6256713.bin.r.10	DMMHIF_08910	-	-	-	GT2	N	1	AC
ERS6256716.bin.r.12	ILBAAD_00210	-	GT83(89-420)	-	-	N	1	AC
ERS6256716.bin.r.12	ILBAAD_00435	-	CE1(31-277)	-	-	N	1	AC
ERS6256716.bin.r.12	ILBAAD_01170	-	GT2(2-230)	GT2	GT2	N	3	AC
ERS6256716.bin.r.12	ILBAAD_01175	-	GT2(4-176)	GT2	GT2	N	3	AC
ERS6256716.bin.r.12	ILBAAD_02060	-	GT2(5-177)	GT2	-	N	2	AC
ERS6256716.bin.r.12	ILBAAD_02525	-	GT66(22-800)	GT66_e12	GT66	N	3	AC
ERS6256716.bin.r.12	ILBAAD_02580	-	GT2(20-158)	GT2	GT2	N	3	AC
ERS6256716.bin.r.12	ILBAAD_02785	-	GT2(5-146)	GT2	-	N	2	AC
ERS6256716.bin.r.12	ILBAAD_02860	-	GH179(17-150)	GH109_e7	-	N	2	AC
ERS6256716.bin.r.12	ILBAAD_04945	-|-	GT2(4-103)	GT2+GT1_e585	GT1+GT2	N	3	AC
ERS6256716.bin.r.12	ILBAAD_05135	-	GT2(6-159)	GT2	-	N	2	AC
ERS6256716.bin.r.12	ILBAAD_05195	-	GH154(27-379)	GH154_e17	GH154	N	3	AC
ERS6256716.bin.r.12	ILBAAD_05295	-	GT2(5-126)	GT2	-	N	2	AC
ERS6256716.bin.r.12	ILBAAD_05300	-	GT2(5-140)	GT2	-	N	2	AC
ERS6256716.bin.r.12	ILBAAD_05675	-	GT2(10-139)	GT2	GT2	N	3	AC
ERS6256716.bin.r.12	ILBAAD_06960	-	GT4(2-87)	GT4_e796	-	N	2	AC
ERS6256716.bin.r.12	ILBAAD_00220	-	-	GT4_e540	-	N	1	AC
ERS6256716.bin.r.12	ILBAAD_03295	-	-	GT2	GT2	N	2	AC
ERS6256716.bin.r.12	ILBAAD_04255	-	-	GT2	GT2	N	2	AC
ERS6256716.bin.r.12	ILBAAD_04455	-	-	GT28_e129	GT28	N	2	AC
ERS6256716.bin.r.12	ILBAAD_07485	-	-	GT2	-	N	1	AC
ERS6256716.bin.r.12	ILBAAD_02385	-	-	-	CBM50	N	1	AC
ERS6256716.bin.r.12	ILBAAD_02775	-	-	-	GT2	N	1	AC
ERS6256716.bin.r.12	ILBAAD_03490	-	-	-	GT2	N	1	AC
ERS6256716.bin.r.12	ILBAAD_04620	-	-	-	GT4	N	1	AC
ERS6256716.bin.r.12	ILBAAD_04645	-	-	-	GT0	N	1	AC
ERS6256716.bin.r.12	ILBAAD_06155	-	-	-	GT4	N	1	AC
ERS6256716.bin.r.12	ILBAAD_06540	-	-	-	GT2	N	1	AC
ERS6256716.bin.r.12	ILBAAD_06745	-	-	-	GH130	N	1	AC
ERS6256718.bin.r.6	PMNHGK_00830	-	GT2(5-145)	GT2	-	N	2	AC
ERS6256718.bin.r.6	PMNHGK_01245	-	GT2(5-177)	GT2	-	N	2	AC
ERS6256718.bin.r.6	PMNHGK_01270	-	GH179(17-150)	GH109_e7	-	N	2	AC
ERS6256718.bin.r.6	PMNHGK_01665	-	GH154(27-379)	GH154_e17	GH154	N	3	AC
ERS6256718.bin.r.6	PMNHGK_02440	-	CE1(49-295)	-	-	N	1	AC
ERS6256718.bin.r.6	PMNHGK_02670	-	GT83(89-420)	-	-	N	1	AC
ERS6256718.bin.r.6	PMNHGK_02950	-	GT4(186-332)	GT4_e796	GT4	N	3	AC
ERS6256718.bin.r.6	PMNHGK_03860	-	GT2(7-162)	GT2	GT2	N	3	AC
ERS6256718.bin.r.6	PMNHGK_03865	-	GT2(5-140)	GT2	-	N	2	AC
ERS6256718.bin.r.6	PMNHGK_03870	-	GT2(5-126)	GT2	-	N	2	AC
ERS6256718.bin.r.6	PMNHGK_04185	-|-	GT2(4-103)	GT2+GT1_e585	GT1+GT2	N	3	AC
ERS6256718.bin.r.6	PMNHGK_04680	-	GT2(10-139)	GT2	GT2	N	3	AC
ERS6256718.bin.r.6	PMNHGK_04905	-	GT66(22-474)	GT66_e12	GT66	N	3	AC
ERS6256718.bin.r.6	PMNHGK_05465	-	GT2(6-135)	GT2	GT2	N	3	AC
ERS6256718.bin.r.6	PMNHGK_06250	-	GT2(7-132)	GT2	GT2	N	3	AC
ERS6256718.bin.r.6	PMNHGK_06775	-	GT2(2-230)	GT2	GT2	N	3	AC
ERS6256718.bin.r.6	PMNHGK_02680	-	-	GT4_e540	-	N	1	AC
ERS6256718.bin.r.6	PMNHGK_04780	-	-	GT28_e129	GT28	N	2	AC
ERS6256718.bin.r.6	PMNHGK_06265	-	-	GT4_e2886	-	N	1	AC
ERS6256718.bin.r.6	PMNHGK_06305	-	-	GT2	GT2	N	2	AC
ERS6256718.bin.r.6	PMNHGK_00745	-	-	-	GT0	N	1	AC
ERS6256718.bin.r.6	PMNHGK_00840	-	-	-	GT2	N	1	AC
ERS6256718.bin.r.6	PMNHGK_01690	-	-	-	GT2	N	1	AC
ERS6256718.bin.r.6	PMNHGK_01700	-	-	-	GT2	N	1	AC
ERS6256718.bin.r.6	PMNHGK_02395	-	-	-	CBM50	N	1	AC
ERS6256718.bin.r.6	PMNHGK_02505	-	-	-	GH130	N	1	AC
ERS6256718.bin.r.6	PMNHGK_03095	-	-	-	CBM50	N	1	AC
ERS6256718.bin.r.6	PMNHGK_05095	-	-	-	GT2	N	1	AC
ERS6256718.bin.r.6	PMNHGK_05470	-	-	-	GT4	N	1	AC
ERS6256718.bin.r.6	PMNHGK_05750	-	-	-	GT2	N	1	AC
ERS6256718.bin.r.6	PMNHGK_07235	-	-	-	GT2	N	1	AC
ERS6256726.bin.r.4	ELFCBB_00040	-	GH179(17-150)	GH109_e7	-	N	2	AC
ERS6256726.bin.r.4	ELFCBB_02545	-	GT2(2-230)	GT2	GT2	N	3	AC
ERS6256726.bin.r.4	ELFCBB_02550	-	GT2(4-176)	GT2	GT2	N	3	AC
ERS6256726.bin.r.4	ELFCBB_02555	-	GT2(7-106)	GT2	GT2	N	3	AC
ERS6256726.bin.r.4	ELFCBB_02610	-	GH154(28-382)	GH154_e17	GH154	N	3	AC
ERS6256726.bin.r.4	ELFCBB_02640	-	GT81(19-243)	GT81_e6	GT81	N	3	AC
ERS6256726.bin.r.4	ELFCBB_02850	-	GT2(15-145)	GT2	GT2	N	3	AC
ERS6256726.bin.r.4	ELFCBB_02950	-	GH177(3-322)	GH109_e7	-	N	2	AC
ERS6256726.bin.r.4	ELFCBB_03500	-	GT4(213-333)	GT4_e2886	GT4	N	3	AC
ERS6256726.bin.r.4	ELFCBB_04230	-|-	GT2(4-110)	GT2+GT1_e585	GT1+GT2	N	3	AC
ERS6256726.bin.r.4	ELFCBB_04615	-	GT4(206-359)	GT4_e1609	GT4	N	3	AC
ERS6256726.bin.r.4	ELFCBB_04765	-	AA3(2-400)	-	-	N	1	AC
ERS6256726.bin.r.4	ELFCBB_05430	-	GT66(41-770)	GT66_e12	GT66	N	3	AC
ERS6256726.bin.r.4	ELFCBB_05820	-	GT4(631-766)	GT4_e2504	GT4	N	3	AC
ERS6256726.bin.r.4	ELFCBB_05940	-	GT4(189-335)	GT4_e796	GT4	N	3	AC
ERS6256726.bin.r.4	ELFCBB_06110	-	GT2(6-151)	GT2	GT2	N	3	AC
ERS6256726.bin.r.4	ELFCBB_06215	-	GT2(5-124)	GT2	GT2	N	3	AC
ERS6256726.bin.r.4	ELFCBB_06220	-	GT2(10-148)	GT2	-	N	2	AC
ERS6256726.bin.r.4	ELFCBB_06225	-	GT2(10-139)	GT2	GT2	N	3	AC
ERS6256726.bin.r.4	ELFCBB_06335	-	GT2(5-123)	GT2	GT2	N	3	AC
ERS6256726.bin.r.4	ELFCBB_06700	-	GT2(5-168)	GT2	GT2	N	3	AC
ERS6256726.bin.r.4	ELFCBB_06725	-	GT2(2-230)	GT2	GT2	N	3	AC
ERS6256726.bin.r.4	ELFCBB_06730	-	GT2(4-176)	GT2	GT2	N	3	AC
ERS6256726.bin.r.4	ELFCBB_06735	-	GT2(7-132)	GT2	GT2	N	3	AC
ERS6256726.bin.r.4	ELFCBB_08225	-	GT2(5-144)	GT2	GT2	N	3	AC
ERS6256726.bin.r.4	ELFCBB_08235	-	GT2(10-172)	GT2	-	N	2	AC
ERS6256726.bin.r.4	ELFCBB_09240	-	GT2(25-148)	GT2	GT2	N	3	AC
ERS6256726.bin.r.4	ELFCBB_09245	2.4.1.-:1	GT2(6-132)	GT2	-	N	2	AC
ERS6256726.bin.r.4	ELFCBB_09600	-	CE1(11-256)	-	-	N	1	AC
ERS6256726.bin.r.4	ELFCBB_01485	-	-	GT28_e129	GT28	N	2	AC
ERS6256726.bin.r.4	ELFCBB_04630	-	-	GT4_e540	GT4	N	2	AC
ERS6256726.bin.r.4	ELFCBB_00140	-	-	-	GT2	N	1	AC
ERS6256726.bin.r.4	ELFCBB_00175	-	-	-	CBM50	N	1	AC
ERS6256726.bin.r.4	ELFCBB_00235	-	-	-	GT7	N	1	AC
ERS6256726.bin.r.4	ELFCBB_01705	-	-	-	GT4	N	1	AC
ERS6256726.bin.r.4	ELFCBB_02575	-	-	-	GT2	N	1	AC
ERS6256726.bin.r.4	ELFCBB_02585	-	-	-	GT2	N	1	AC
ERS6256726.bin.r.4	ELFCBB_03050	-	-	-	GH0	N	1	AC
ERS6256726.bin.r.4	ELFCBB_03780	-	-	-	GT4	N	1	AC
ERS6256726.bin.r.4	ELFCBB_04170	-	-	-	GH130	N	1	AC
ERS6256726.bin.r.4	ELFCBB_04470	-	-	-	CBM50	N	1	AC
ERS6256726.bin.r.4	ELFCBB_04585	-	-	-	GT0	N	1	AC
ERS6256726.bin.r.4	ELFCBB_04595	-	-	-	GT97	N	1	AC
ERS6256726.bin.r.4	ELFCBB_05805	-	-	-	GT2	N	1	AC
ERS6256726.bin.r.4	ELFCBB_06230	-	-	-	GT2	N	1	AC
ERS6256726.bin.r.4	ELFCBB_07075	-	-	-	CBM50	N	1	AC
ERS6256726.bin.r.4	ELFCBB_08230	-	-	-	GT2	N	1	AC
ERS6256726.bin.r.4	ELFCBB_08345	-	-	-	GT2	N	1	AC
ERS6256727.bin.r.3	AGEOMI_02180	-	GT2(15-145)	GT2	GT2	N	3	AC
ERS6256727.bin.r.3	AGEOMI_02390	-	GT66(41-770)	GT66_e12	GT66	N	3	AC
ERS6256727.bin.r.3	AGEOMI_02475	-	GT2(6-151)	GT2	GT2	N	3	AC
ERS6256727.bin.r.3	AGEOMI_02850	-	AA3(2-400)	-	-	N	1	AC
ERS6256727.bin.r.3	AGEOMI_03055	-	GT81(19-243)	GT81_e6	GT81	N	3	AC
ERS6256727.bin.r.3	AGEOMI_03085	-	GH154(28-382)	GH154_e17	GH154	N	3	AC
ERS6256727.bin.r.3	AGEOMI_03140	-	GT2(7-106)	GT2	GT2	N	3	AC
ERS6256727.bin.r.3	AGEOMI_03145	-	GT2(4-176)	GT2	GT2	N	3	AC
ERS6256727.bin.r.3	AGEOMI_03150	-	GT2(2-230)	GT2	GT2	N	3	AC
ERS6256727.bin.r.3	AGEOMI_04115	-	GT4(206-359)	GT4_e1609	GT4	N	3	AC
ERS6256727.bin.r.3	AGEOMI_06765	-	GH179(17-150)	GH109_e7	-	N	2	AC
ERS6256727.bin.r.3	AGEOMI_06835	-	GT4(213-333)	GT4_e2886	GT4	N	3	AC
ERS6256727.bin.r.3	AGEOMI_07045	-	GT2(8-135)	GT2	GT2	N	3	AC
ERS6256727.bin.r.3	AGEOMI_07050	-	GT2(25-148)	GT2	GT2	N	3	AC
ERS6256727.bin.r.3	AGEOMI_07055	2.4.1.-:1	GT2(6-132)	GT2	-	N	2	AC
ERS6256727.bin.r.3	AGEOMI_07640	-	GT2(2-230)	GT2	GT2	N	3	AC
ERS6256727.bin.r.3	AGEOMI_07645	-	GT2(4-176)	GT2	GT2	N	3	AC
ERS6256727.bin.r.3	AGEOMI_07650	-	GT2(7-132)	GT2	GT2	N	3	AC
ERS6256727.bin.r.3	AGEOMI_07960	-	GT4(189-335)	GT4_e796	GT4	N	3	AC
ERS6256727.bin.r.3	AGEOMI_08110	-	GT2(5-168)	GT2	GT2	N	3	AC
ERS6256727.bin.r.3	AGEOMI_08175	-	GT2(10-172)	GT2	-	N	2	AC
ERS6256727.bin.r.3	AGEOMI_08185	-	GT2(5-144)	GT2	GT2	N	3	AC
ERS6256727.bin.r.3	AGEOMI_08620	-	GT2(5-123)	GT2	GT2	N	3	AC
ERS6256727.bin.r.3	AGEOMI_08835	-|-	GT2(4-110)	GT2+GT1_e585	GT1+GT2	N	3	AC
ERS6256727.bin.r.3	AGEOMI_09115	-	CE1(11-256)	-	-	N	1	AC
ERS6256727.bin.r.3	AGEOMI_09245	-	GT4(631-766)	GT4_e2504	GT4	N	3	AC
ERS6256727.bin.r.3	AGEOMI_09265	-	GT2(10-139)	GT2	GT2	N	3	AC
ERS6256727.bin.r.3	AGEOMI_09270	-	GT2(10-148)	GT2	-	N	2	AC
ERS6256727.bin.r.3	AGEOMI_02875	-	-	GT28_e129	GT28	N	2	AC
ERS6256727.bin.r.3	AGEOMI_04100	-	-	GT4_e540	GT4	N	2	AC
ERS6256727.bin.r.3	AGEOMI_01655	-	-	-	CBM50	N	1	AC
ERS6256727.bin.r.3	AGEOMI_02055	-	-	-	GT2	N	1	AC
ERS6256727.bin.r.3	AGEOMI_02660	-	-	-	GH0	N	1	AC
ERS6256727.bin.r.3	AGEOMI_03110	-	-	-	GT2	N	1	AC
ERS6256727.bin.r.3	AGEOMI_03120	-	-	-	GT2	N	1	AC
ERS6256727.bin.r.3	AGEOMI_04135	-	-	-	GT97	N	1	AC
ERS6256727.bin.r.3	AGEOMI_04145	-	-	-	GT0	N	1	AC
ERS6256727.bin.r.3	AGEOMI_04555	-	-	-	CBM50	N	1	AC
ERS6256727.bin.r.3	AGEOMI_04665	-	-	-	GT7	N	1	AC
ERS6256727.bin.r.3	AGEOMI_04780	-	-	-	GT2	N	1	AC
ERS6256727.bin.r.3	AGEOMI_07030	-	-	-	GT2	N	1	AC
ERS6256727.bin.r.3	AGEOMI_07505	-	-	-	GH130	N	1	AC
ERS6256727.bin.r.3	AGEOMI_07610	-	-	-	GT4	N	1	AC
