Contig	MAG
NODE_30134_length_1467_cov_37.7	ERSX0003003-megahit_042
NODE_31131_length_1434_cov_37.9	ERSX0003003-megahit_042
NODE_31607_length_1417_cov_40.5	ERSX0003003-megahit_042
NODE_32215_length_1398_cov_39.1	ERSX0003003-megahit_042
NODE_32697_length_1383_cov_36.6	ERSX0003003-megahit_042
NODE_35596_length_1299_cov_42.3	ERSX0003003-megahit_042
NODE_36389_length_1278_cov_41.2	ERSX0003003-megahit_042
NODE_36469_length_1275_cov_37.3	ERSX0003003-megahit_042
NODE_36957_length_1264_cov_42.2	ERSX0003003-megahit_042
NODE_37506_length_1251_cov_38.0	ERSX0003003-megahit_042
NODE_38629_length_1224_cov_37.0	ERSX0003003-megahit_042
NODE_39913_length_1195_cov_42.3	ERSX0003003-megahit_042
NODE_40068_length_1191_cov_39.4	ERSX0003003-megahit_042
NODE_42240_length_1146_cov_42.4	ERSX0003003-megahit_042
NODE_46609_length_1068_cov_44.6	ERSX0003003-megahit_042
NODE_48330_length_1041_cov_44.1	ERSX0003003-megahit_042
NODE_50170_length_1013_cov_40.3	ERSX0003003-megahit_042
NODE_45_length_6853_cov_28.8	ERSX0004024-megahit_001
NODE_99_length_5389_cov_26.8	ERSX0004024-megahit_001
NODE_103_length_5311_cov_28.8	ERSX0004024-megahit_001
NODE_137_length_4759_cov_28.5	ERSX0004024-megahit_001
NODE_140_length_4723_cov_27.9	ERSX0004024-megahit_001
NODE_142_length_4664_cov_28.5	ERSX0004024-megahit_001
NODE_152_length_4516_cov_28.1	ERSX0004024-megahit_001
NODE_154_length_4480_cov_28.3	ERSX0004024-megahit_001
NODE_161_length_4437_cov_26.8	ERSX0004024-megahit_001
NODE_173_length_4307_cov_29.1	ERSX0004024-megahit_001
NODE_174_length_4302_cov_25.7	ERSX0004024-megahit_001
NODE_184_length_4197_cov_27.8	ERSX0004024-megahit_001
NODE_190_length_4077_cov_28.0	ERSX0004024-megahit_001
NODE_203_length_3952_cov_27.8	ERSX0004024-megahit_001
NODE_208_length_3894_cov_26.7	ERSX0004024-megahit_001
NODE_212_length_3817_cov_25.6	ERSX0004024-megahit_001
NODE_216_length_3753_cov_27.9	ERSX0004024-megahit_001
NODE_226_length_3658_cov_26.0	ERSX0004024-megahit_001
NODE_249_length_3472_cov_27.3	ERSX0004024-megahit_001
NODE_252_length_3426_cov_29.8	ERSX0004024-megahit_001
NODE_255_length_3420_cov_27.9	ERSX0004024-megahit_001
NODE_260_length_3402_cov_28.3	ERSX0004024-megahit_001
NODE_272_length_3344_cov_28.4	ERSX0004024-megahit_001
NODE_274_length_3329_cov_27.5	ERSX0004024-megahit_001
NODE_287_length_3261_cov_26.0	ERSX0004024-megahit_001
NODE_296_length_3185_cov_28.8	ERSX0004024-megahit_001
NODE_299_length_3175_cov_24.9	ERSX0004024-megahit_001
NODE_307_length_3138_cov_28.2	ERSX0004024-megahit_001
NODE_312_length_3104_cov_26.3	ERSX0004024-megahit_001
NODE_313_length_3098_cov_26.4	ERSX0004024-megahit_001
NODE_314_length_3097_cov_23.8	ERSX0004024-megahit_001
NODE_315_length_3088_cov_27.9	ERSX0004024-megahit_001
NODE_322_length_3062_cov_28.1	ERSX0004024-megahit_001
NODE_326_length_3050_cov_25.3	ERSX0004024-megahit_001
NODE_333_length_3018_cov_26.0	ERSX0004024-megahit_001
NODE_338_length_3007_cov_25.9	ERSX0004024-megahit_001
NODE_342_length_2980_cov_28.7	ERSX0004024-megahit_001
NODE_344_length_2957_cov_26.3	ERSX0004024-megahit_001
NODE_348_length_2927_cov_25.3	ERSX0004024-megahit_001
NODE_352_length_2902_cov_29.3	ERSX0004024-megahit_001
NODE_358_length_2881_cov_26.2	ERSX0004024-megahit_001
NODE_360_length_2879_cov_24.9	ERSX0004024-megahit_001
NODE_361_length_2869_cov_29.4	ERSX0004024-megahit_001
NODE_374_length_2819_cov_27.3	ERSX0004024-megahit_001
NODE_375_length_2816_cov_27.2	ERSX0004024-megahit_001
NODE_377_length_2781_cov_27.5	ERSX0004024-megahit_001
NODE_380_length_2773_cov_26.3	ERSX0004024-megahit_001
NODE_397_length_2685_cov_27.8	ERSX0004024-megahit_001
NODE_404_length_2661_cov_27.4	ERSX0004024-megahit_001
NODE_406_length_2649_cov_27.5	ERSX0004024-megahit_001
NODE_410_length_2635_cov_25.8	ERSX0004024-megahit_001
NODE_421_length_2604_cov_25.5	ERSX0004024-megahit_001
NODE_427_length_2581_cov_25.5	ERSX0004024-megahit_001
NODE_428_length_2580_cov_27.1	ERSX0004024-megahit_001
NODE_433_length_2569_cov_27.9	ERSX0004024-megahit_001
NODE_439_length_2553_cov_25.9	ERSX0004024-megahit_001
NODE_444_length_2538_cov_23.1	ERSX0004024-megahit_001
NODE_445_length_2535_cov_24.4	ERSX0004024-megahit_001
NODE_449_length_2527_cov_27.9	ERSX0004024-megahit_001
NODE_456_length_2510_cov_25.9	ERSX0004024-megahit_001
NODE_457_length_2507_cov_28.6	ERSX0004024-megahit_001
NODE_461_length_2490_cov_29.8	ERSX0004024-megahit_001
NODE_462_length_2489_cov_30.0	ERSX0004024-megahit_001
NODE_467_length_2467_cov_25.3	ERSX0004024-megahit_001
NODE_469_length_2457_cov_30.0	ERSX0004024-megahit_001
NODE_475_length_2450_cov_26.6	ERSX0004024-megahit_001
NODE_476_length_2448_cov_26.0	ERSX0004024-megahit_001
NODE_478_length_2437_cov_27.4	ERSX0004024-megahit_001
NODE_479_length_2435_cov_26.3	ERSX0004024-megahit_001
NODE_480_length_2426_cov_27.2	ERSX0004024-megahit_001
NODE_482_length_2421_cov_25.9	ERSX0004024-megahit_001
NODE_487_length_2411_cov_26.6	ERSX0004024-megahit_001
NODE_495_length_2377_cov_26.7	ERSX0004024-megahit_001
NODE_497_length_2370_cov_25.8	ERSX0004024-megahit_001
NODE_502_length_2362_cov_26.0	ERSX0004024-megahit_001
NODE_512_length_2329_cov_24.4	ERSX0004024-megahit_001
NODE_513_length_2328_cov_25.2	ERSX0004024-megahit_001
NODE_515_length_2315_cov_27.2	ERSX0004024-megahit_001
NODE_517_length_2311_cov_22.3	ERSX0004024-megahit_001
NODE_519_length_2309_cov_27.3	ERSX0004024-megahit_001
NODE_527_length_2287_cov_22.9	ERSX0004024-megahit_001
NODE_528_length_2286_cov_28.2	ERSX0004024-megahit_001
NODE_532_length_2282_cov_27.5	ERSX0004024-megahit_001
NODE_537_length_2276_cov_27.2	ERSX0004024-megahit_001
NODE_549_length_2253_cov_27.9	ERSX0004024-megahit_001
NODE_557_length_2236_cov_28.0	ERSX0004024-megahit_001
NODE_561_length_2228_cov_26.6	ERSX0004024-megahit_001
NODE_562_length_2227_cov_23.9	ERSX0004024-megahit_001
NODE_563_length_2225_cov_27.5	ERSX0004024-megahit_001
NODE_575_length_2199_cov_26.9	ERSX0004024-megahit_001
NODE_586_length_2179_cov_27.2	ERSX0004024-megahit_001
NODE_590_length_2171_cov_24.8	ERSX0004024-megahit_001
NODE_592_length_2170_cov_28.2	ERSX0004024-megahit_001
NODE_594_length_2163_cov_25.5	ERSX0004024-megahit_001
NODE_602_length_2143_cov_24.4	ERSX0004024-megahit_001
NODE_605_length_2141_cov_27.1	ERSX0004024-megahit_001
NODE_619_length_2115_cov_24.5	ERSX0004024-megahit_001
NODE_622_length_2110_cov_26.6	ERSX0004024-megahit_001
NODE_626_length_2100_cov_26.7	ERSX0004024-megahit_001
NODE_640_length_2066_cov_28.0	ERSX0004024-megahit_001
NODE_646_length_2048_cov_25.9	ERSX0004024-megahit_001
NODE_648_length_2044_cov_27.1	ERSX0004024-megahit_001
NODE_649_length_2044_cov_27.5	ERSX0004024-megahit_001
NODE_651_length_2037_cov_26.3	ERSX0004024-megahit_001
NODE_652_length_2036_cov_24.6	ERSX0004024-megahit_001
NODE_657_length_2034_cov_27.0	ERSX0004024-megahit_001
NODE_661_length_2027_cov_25.0	ERSX0004024-megahit_001
NODE_666_length_2020_cov_28.5	ERSX0004024-megahit_001
NODE_674_length_2006_cov_26.5	ERSX0004024-megahit_001
NODE_675_length_2005_cov_23.1	ERSX0004024-megahit_001
NODE_682_length_1998_cov_27.3	ERSX0004024-megahit_001
NODE_692_length_1981_cov_28.3	ERSX0004024-megahit_001
NODE_712_length_1947_cov_23.6	ERSX0004024-megahit_001
NODE_715_length_1942_cov_24.6	ERSX0004024-megahit_001
NODE_727_length_1927_cov_25.1	ERSX0004024-megahit_001
NODE_746_length_1897_cov_24.5	ERSX0004024-megahit_001
NODE_747_length_1896_cov_29.3	ERSX0004024-megahit_001
NODE_751_length_1888_cov_23.6	ERSX0004024-megahit_001
NODE_752_length_1887_cov_28.9	ERSX0004024-megahit_001
NODE_757_length_1884_cov_27.0	ERSX0004024-megahit_001
NODE_758_length_1882_cov_27.1	ERSX0004024-megahit_001
NODE_763_length_1874_cov_25.6	ERSX0004024-megahit_001
NODE_766_length_1870_cov_25.8	ERSX0004024-megahit_001
NODE_770_length_1867_cov_27.8	ERSX0004024-megahit_001
NODE_771_length_1866_cov_28.4	ERSX0004024-megahit_001
NODE_779_length_1859_cov_26.6	ERSX0004024-megahit_001
NODE_792_length_1842_cov_29.4	ERSX0004024-megahit_001
NODE_797_length_1837_cov_26.7	ERSX0004024-megahit_001
NODE_798_length_1834_cov_23.6	ERSX0004024-megahit_001
NODE_800_length_1833_cov_26.5	ERSX0004024-megahit_001
NODE_805_length_1825_cov_26.7	ERSX0004024-megahit_001
NODE_808_length_1823_cov_24.9	ERSX0004024-megahit_001
NODE_813_length_1812_cov_25.1	ERSX0004024-megahit_001
NODE_815_length_1809_cov_28.1	ERSX0004024-megahit_001
NODE_823_length_1803_cov_27.5	ERSX0004024-megahit_001
NODE_829_length_1794_cov_24.3	ERSX0004024-megahit_001
NODE_830_length_1793_cov_25.3	ERSX0004024-megahit_001
NODE_831_length_1793_cov_26.8	ERSX0004024-megahit_001
NODE_833_length_1789_cov_23.5	ERSX0004024-megahit_001
NODE_834_length_1788_cov_26.7	ERSX0004024-megahit_001
NODE_836_length_1786_cov_25.1	ERSX0004024-megahit_001
NODE_840_length_1780_cov_27.0	ERSX0004024-megahit_001
NODE_845_length_1777_cov_28.9	ERSX0004024-megahit_001
NODE_847_length_1775_cov_26.9	ERSX0004024-megahit_001
NODE_850_length_1771_cov_27.1	ERSX0004024-megahit_001
NODE_853_length_1768_cov_25.3	ERSX0004024-megahit_001
NODE_854_length_1768_cov_25.4	ERSX0004024-megahit_001
NODE_857_length_1763_cov_26.0	ERSX0004024-megahit_001
NODE_859_length_1761_cov_28.5	ERSX0004024-megahit_001
NODE_868_length_1752_cov_28.2	ERSX0004024-megahit_001
NODE_876_length_1747_cov_25.6	ERSX0004024-megahit_001
NODE_878_length_1745_cov_22.3	ERSX0004024-megahit_001
NODE_884_length_1738_cov_25.9	ERSX0004024-megahit_001
NODE_888_length_1737_cov_27.1	ERSX0004024-megahit_001
NODE_894_length_1732_cov_25.5	ERSX0004024-megahit_001
NODE_899_length_1729_cov_29.6	ERSX0004024-megahit_001
NODE_904_length_1722_cov_24.5	ERSX0004024-megahit_001
NODE_908_length_1717_cov_27.5	ERSX0004024-megahit_001
NODE_910_length_1716_cov_26.9	ERSX0004024-megahit_001
NODE_913_length_1715_cov_23.7	ERSX0004024-megahit_001
NODE_915_length_1713_cov_27.6	ERSX0004024-megahit_001
NODE_916_length_1711_cov_27.6	ERSX0004024-megahit_001
NODE_921_length_1705_cov_28.2	ERSX0004024-megahit_001
NODE_927_length_1699_cov_25.3	ERSX0004024-megahit_001
NODE_933_length_1691_cov_25.0	ERSX0004024-megahit_001
NODE_935_length_1690_cov_26.2	ERSX0004024-megahit_001
NODE_936_length_1690_cov_24.5	ERSX0004024-megahit_001
NODE_937_length_1688_cov_24.9	ERSX0004024-megahit_001
NODE_942_length_1682_cov_26.2	ERSX0004024-megahit_001
NODE_944_length_1680_cov_23.9	ERSX0004024-megahit_001
NODE_945_length_1680_cov_26.3	ERSX0004024-megahit_001
NODE_947_length_1677_cov_25.7	ERSX0004024-megahit_001
NODE_954_length_1670_cov_26.2	ERSX0004024-megahit_001
NODE_956_length_1669_cov_24.6	ERSX0004024-megahit_001
NODE_962_length_1660_cov_25.0	ERSX0004024-megahit_001
NODE_963_length_1660_cov_28.9	ERSX0004024-megahit_001
NODE_964_length_1658_cov_25.4	ERSX0004024-megahit_001
NODE_968_length_1651_cov_26.2	ERSX0004024-megahit_001
NODE_973_length_1643_cov_27.7	ERSX0004024-megahit_001
NODE_976_length_1641_cov_29.6	ERSX0004024-megahit_001
NODE_991_length_1630_cov_27.4	ERSX0004024-megahit_001
NODE_1005_length_1617_cov_38.3	ERSX0004024-megahit_001
NODE_1006_length_1617_cov_22.8	ERSX0004024-megahit_001
NODE_1008_length_1617_cov_25.6	ERSX0004024-megahit_001
NODE_1011_length_1614_cov_23.3	ERSX0004024-megahit_001
NODE_1013_length_1612_cov_26.0	ERSX0004024-megahit_001
NODE_1020_length_1605_cov_28.0	ERSX0004024-megahit_001
NODE_1021_length_1602_cov_25.6	ERSX0004024-megahit_001
NODE_1023_length_1602_cov_25.6	ERSX0004024-megahit_001
NODE_1027_length_1599_cov_26.5	ERSX0004024-megahit_001
NODE_1033_length_1594_cov_25.3	ERSX0004024-megahit_001
NODE_1035_length_1594_cov_24.7	ERSX0004024-megahit_001
NODE_1038_length_1593_cov_26.9	ERSX0004024-megahit_001
NODE_1043_length_1587_cov_26.1	ERSX0004024-megahit_001
NODE_1045_length_1586_cov_23.9	ERSX0004024-megahit_001
NODE_1050_length_1583_cov_23.9	ERSX0004024-megahit_001
NODE_1051_length_1583_cov_25.4	ERSX0004024-megahit_001
NODE_1054_length_1581_cov_28.3	ERSX0004024-megahit_001
NODE_1061_length_1575_cov_26.9	ERSX0004024-megahit_001
NODE_1062_length_1574_cov_25.8	ERSX0004024-megahit_001
NODE_1067_length_1572_cov_22.9	ERSX0004024-megahit_001
NODE_1068_length_1572_cov_25.5	ERSX0004024-megahit_001
NODE_1085_length_1557_cov_24.3	ERSX0004024-megahit_001
NODE_1088_length_1555_cov_26.8	ERSX0004024-megahit_001
NODE_1093_length_1551_cov_26.8	ERSX0004024-megahit_001
NODE_1101_length_1545_cov_27.5	ERSX0004024-megahit_001
NODE_1103_length_1542_cov_24.6	ERSX0004024-megahit_001
NODE_1104_length_1542_cov_24.5	ERSX0004024-megahit_001
NODE_1105_length_1542_cov_25.4	ERSX0004024-megahit_001
NODE_1107_length_1540_cov_27.8	ERSX0004024-megahit_001
NODE_1108_length_1540_cov_27.8	ERSX0004024-megahit_001
NODE_1113_length_1537_cov_27.3	ERSX0004024-megahit_001
NODE_1114_length_1535_cov_25.9	ERSX0004024-megahit_001
NODE_1115_length_1534_cov_26.3	ERSX0004024-megahit_001
NODE_1134_length_1512_cov_26.1	ERSX0004024-megahit_001
NODE_1156_length_1496_cov_27.4	ERSX0004024-megahit_001
NODE_1164_length_1489_cov_21.8	ERSX0004024-megahit_001
NODE_1165_length_1489_cov_28.0	ERSX0004024-megahit_001
NODE_1171_length_1484_cov_29.0	ERSX0004024-megahit_001
NODE_1172_length_1483_cov_28.3	ERSX0004024-megahit_001
NODE_1181_length_1473_cov_26.6	ERSX0004024-megahit_001
NODE_1182_length_1473_cov_25.7	ERSX0004024-megahit_001
NODE_1187_length_1469_cov_24.5	ERSX0004024-megahit_001
NODE_1193_length_1467_cov_27.5	ERSX0004024-megahit_001
NODE_1205_length_1458_cov_29.3	ERSX0004024-megahit_001
NODE_1211_length_1451_cov_25.8	ERSX0004024-megahit_001
NODE_1215_length_1447_cov_26.6	ERSX0004024-megahit_001
NODE_1221_length_1441_cov_27.1	ERSX0004024-megahit_001
NODE_1222_length_1441_cov_24.0	ERSX0004024-megahit_001
NODE_1232_length_1436_cov_26.6	ERSX0004024-megahit_001
NODE_1240_length_1433_cov_25.6	ERSX0004024-megahit_001
NODE_1242_length_1431_cov_25.5	ERSX0004024-megahit_001
NODE_1248_length_1426_cov_25.9	ERSX0004024-megahit_001
NODE_1250_length_1426_cov_26.7	ERSX0004024-megahit_001
NODE_1258_length_1419_cov_21.4	ERSX0004024-megahit_001
NODE_1267_length_1413_cov_25.5	ERSX0004024-megahit_001
NODE_1269_length_1411_cov_25.6	ERSX0004024-megahit_001
NODE_1272_length_1410_cov_25.8	ERSX0004024-megahit_001
NODE_1273_length_1410_cov_21.3	ERSX0004024-megahit_001
NODE_1279_length_1405_cov_30.5	ERSX0004024-megahit_001
NODE_1298_length_1396_cov_25.1	ERSX0004024-megahit_001
NODE_1299_length_1395_cov_30.5	ERSX0004024-megahit_001
NODE_1300_length_1394_cov_24.0	ERSX0004024-megahit_001
NODE_1301_length_1394_cov_23.2	ERSX0004024-megahit_001
NODE_1303_length_1392_cov_26.4	ERSX0004024-megahit_001
NODE_1312_length_1386_cov_26.5	ERSX0004024-megahit_001
NODE_1314_length_1386_cov_27.3	ERSX0004024-megahit_001
NODE_1317_length_1385_cov_27.5	ERSX0004024-megahit_001
NODE_1323_length_1383_cov_24.8	ERSX0004024-megahit_001
NODE_1326_length_1382_cov_26.2	ERSX0004024-megahit_001
NODE_1327_length_1382_cov_27.7	ERSX0004024-megahit_001
NODE_1344_length_1371_cov_26.4	ERSX0004024-megahit_001
NODE_1347_length_1370_cov_26.3	ERSX0004024-megahit_001
NODE_1357_length_1364_cov_27.7	ERSX0004024-megahit_001
NODE_1364_length_1359_cov_28.4	ERSX0004024-megahit_001
NODE_1371_length_1356_cov_25.2	ERSX0004024-megahit_001
NODE_1385_length_1342_cov_21.3	ERSX0004024-megahit_001
NODE_1403_length_1333_cov_27.2	ERSX0004024-megahit_001
NODE_1411_length_1328_cov_27.0	ERSX0004024-megahit_001
NODE_1413_length_1327_cov_26.6	ERSX0004024-megahit_001
NODE_1416_length_1325_cov_25.7	ERSX0004024-megahit_001
NODE_1420_length_1322_cov_27.5	ERSX0004024-megahit_001
NODE_1426_length_1319_cov_28.8	ERSX0004024-megahit_001
NODE_1431_length_1318_cov_22.8	ERSX0004024-megahit_001
NODE_1433_length_1316_cov_25.8	ERSX0004024-megahit_001
NODE_1439_length_1315_cov_26.4	ERSX0004024-megahit_001
NODE_1441_length_1314_cov_27.5	ERSX0004024-megahit_001
NODE_1442_length_1313_cov_25.5	ERSX0004024-megahit_001
NODE_1448_length_1311_cov_25.5	ERSX0004024-megahit_001
NODE_1459_length_1305_cov_27.9	ERSX0004024-megahit_001
NODE_1460_length_1305_cov_25.4	ERSX0004024-megahit_001
NODE_1463_length_1303_cov_27.2	ERSX0004024-megahit_001
NODE_1467_length_1299_cov_22.6	ERSX0004024-megahit_001
NODE_1469_length_1299_cov_23.8	ERSX0004024-megahit_001
NODE_1476_length_1294_cov_26.6	ERSX0004024-megahit_001
NODE_1480_length_1292_cov_28.7	ERSX0004024-megahit_001
NODE_1482_length_1289_cov_25.3	ERSX0004024-megahit_001
NODE_1484_length_1289_cov_28.2	ERSX0004024-megahit_001
NODE_1503_length_1281_cov_27.2	ERSX0004024-megahit_001
NODE_1505_length_1280_cov_26.6	ERSX0004024-megahit_001
NODE_1512_length_1277_cov_25.9	ERSX0004024-megahit_001
NODE_1514_length_1276_cov_27.1	ERSX0004024-megahit_001
NODE_1525_length_1270_cov_24.9	ERSX0004024-megahit_001
NODE_1535_length_1266_cov_24.6	ERSX0004024-megahit_001
NODE_1540_length_1263_cov_27.7	ERSX0004024-megahit_001
NODE_1544_length_1261_cov_26.0	ERSX0004024-megahit_001
NODE_1547_length_1259_cov_28.2	ERSX0004024-megahit_001
NODE_1553_length_1257_cov_28.4	ERSX0004024-megahit_001
NODE_1554_length_1257_cov_26.3	ERSX0004024-megahit_001
NODE_1568_length_1252_cov_24.4	ERSX0004024-megahit_001
NODE_1570_length_1252_cov_25.9	ERSX0004024-megahit_001
NODE_1583_length_1247_cov_27.3	ERSX0004024-megahit_001
NODE_1584_length_1245_cov_28.3	ERSX0004024-megahit_001
NODE_1586_length_1244_cov_24.8	ERSX0004024-megahit_001
NODE_1590_length_1242_cov_29.3	ERSX0004024-megahit_001
NODE_1609_length_1232_cov_25.8	ERSX0004024-megahit_001
NODE_1625_length_1225_cov_26.1	ERSX0004024-megahit_001
NODE_1627_length_1225_cov_26.8	ERSX0004024-megahit_001
NODE_1628_length_1224_cov_29.2	ERSX0004024-megahit_001
NODE_1630_length_1223_cov_25.2	ERSX0004024-megahit_001
NODE_1631_length_1223_cov_24.4	ERSX0004024-megahit_001
NODE_1637_length_1220_cov_29.1	ERSX0004024-megahit_001
NODE_1648_length_1215_cov_23.7	ERSX0004024-megahit_001
NODE_1653_length_1213_cov_27.2	ERSX0004024-megahit_001
NODE_1655_length_1212_cov_23.9	ERSX0004024-megahit_001
NODE_1656_length_1212_cov_21.9	ERSX0004024-megahit_001
NODE_1663_length_1209_cov_25.5	ERSX0004024-megahit_001
NODE_1670_length_1202_cov_29.8	ERSX0004024-megahit_001
NODE_1674_length_1201_cov_26.4	ERSX0004024-megahit_001
NODE_1680_length_1198_cov_25.4	ERSX0004024-megahit_001
NODE_1686_length_1194_cov_26.8	ERSX0004024-megahit_001
NODE_1690_length_1190_cov_24.3	ERSX0004024-megahit_001
NODE_1691_length_1190_cov_26.4	ERSX0004024-megahit_001
NODE_1705_length_1183_cov_24.1	ERSX0004024-megahit_001
NODE_1707_length_1182_cov_25.3	ERSX0004024-megahit_001
NODE_1718_length_1179_cov_26.2	ERSX0004024-megahit_001
NODE_1738_length_1170_cov_22.6	ERSX0004024-megahit_001
NODE_1746_length_1165_cov_24.6	ERSX0004024-megahit_001
NODE_1758_length_1160_cov_25.2	ERSX0004024-megahit_001
NODE_1760_length_1160_cov_23.1	ERSX0004024-megahit_001
NODE_1768_length_1157_cov_23.9	ERSX0004024-megahit_001
NODE_1769_length_1155_cov_24.5	ERSX0004024-megahit_001
NODE_1779_length_1152_cov_26.7	ERSX0004024-megahit_001
NODE_1780_length_1152_cov_23.7	ERSX0004024-megahit_001
NODE_1781_length_1152_cov_25.1	ERSX0004024-megahit_001
NODE_1783_length_1151_cov_26.8	ERSX0004024-megahit_001
NODE_1788_length_1150_cov_26.0	ERSX0004024-megahit_001
NODE_1792_length_1148_cov_27.5	ERSX0004024-megahit_001
NODE_1804_length_1141_cov_25.9	ERSX0004024-megahit_001
NODE_1807_length_1139_cov_27.0	ERSX0004024-megahit_001
NODE_1815_length_1137_cov_27.6	ERSX0004024-megahit_001
NODE_1837_length_1125_cov_26.0	ERSX0004024-megahit_001
NODE_1838_length_1125_cov_22.5	ERSX0004024-megahit_001
NODE_1842_length_1122_cov_28.9	ERSX0004024-megahit_001
NODE_1844_length_1122_cov_26.0	ERSX0004024-megahit_001
NODE_1846_length_1120_cov_25.7	ERSX0004024-megahit_001
NODE_1853_length_1118_cov_26.7	ERSX0004024-megahit_001
NODE_1857_length_1116_cov_25.3	ERSX0004024-megahit_001
NODE_1859_length_1115_cov_28.0	ERSX0004024-megahit_001
NODE_1863_length_1114_cov_23.6	ERSX0004024-megahit_001
NODE_1880_length_1109_cov_25.9	ERSX0004024-megahit_001
NODE_1884_length_1108_cov_23.2	ERSX0004024-megahit_001
NODE_1885_length_1108_cov_22.4	ERSX0004024-megahit_001
NODE_1890_length_1107_cov_29.6	ERSX0004024-megahit_001
NODE_1892_length_1106_cov_25.5	ERSX0004024-megahit_001
NODE_1895_length_1105_cov_27.0	ERSX0004024-megahit_001
NODE_1916_length_1097_cov_26.3	ERSX0004024-megahit_001
NODE_1925_length_1093_cov_26.2	ERSX0004024-megahit_001
NODE_1929_length_1091_cov_24.7	ERSX0004024-megahit_001
NODE_1936_length_1090_cov_26.6	ERSX0004024-megahit_001
NODE_1944_length_1088_cov_23.3	ERSX0004024-megahit_001
NODE_1949_length_1085_cov_24.7	ERSX0004024-megahit_001
NODE_1953_length_1082_cov_24.7	ERSX0004024-megahit_001
NODE_1964_length_1078_cov_27.0	ERSX0004024-megahit_001
NODE_1970_length_1076_cov_24.6	ERSX0004024-megahit_001
NODE_1999_length_1066_cov_23.7	ERSX0004024-megahit_001
NODE_2005_length_1064_cov_28.2	ERSX0004024-megahit_001
NODE_2010_length_1062_cov_27.6	ERSX0004024-megahit_001
NODE_2011_length_1062_cov_24.9	ERSX0004024-megahit_001
NODE_2028_length_1056_cov_25.0	ERSX0004024-megahit_001
NODE_2047_length_1049_cov_25.5	ERSX0004024-megahit_001
NODE_2061_length_1045_cov_31.0	ERSX0004024-megahit_001
NODE_2063_length_1044_cov_27.2	ERSX0004024-megahit_001
NODE_2065_length_1044_cov_27.6	ERSX0004024-megahit_001
NODE_2066_length_1044_cov_23.6	ERSX0004024-megahit_001
NODE_2075_length_1039_cov_26.9	ERSX0004024-megahit_001
NODE_2084_length_1037_cov_25.8	ERSX0004024-megahit_001
NODE_2088_length_1036_cov_28.1	ERSX0004024-megahit_001
NODE_2094_length_1034_cov_25.2	ERSX0004024-megahit_001
NODE_2095_length_1033_cov_28.0	ERSX0004024-megahit_001
NODE_2111_length_1027_cov_24.7	ERSX0004024-megahit_001
NODE_2117_length_1026_cov_25.7	ERSX0004024-megahit_001
NODE_2122_length_1024_cov_24.9	ERSX0004024-megahit_001
NODE_2133_length_1020_cov_25.9	ERSX0004024-megahit_001
NODE_2140_length_1018_cov_27.6	ERSX0004024-megahit_001
NODE_2142_length_1017_cov_23.5	ERSX0004024-megahit_001
NODE_2155_length_1014_cov_22.3	ERSX0004024-megahit_001
NODE_2156_length_1014_cov_26.4	ERSX0004024-megahit_001
NODE_2162_length_1011_cov_20.3	ERSX0004024-megahit_001
NODE_2179_length_1005_cov_25.3	ERSX0004024-megahit_001
NODE_2181_length_1005_cov_24.0	ERSX0004024-megahit_001
NODE_2185_length_1004_cov_39.7	ERSX0004024-megahit_001
NODE_2188_length_1003_cov_23.8	ERSX0004024-megahit_001
NODE_2189_length_1003_cov_30.8	ERSX0004024-megahit_001
NODE_2201_length_1001_cov_22.7	ERSX0004024-megahit_001
NODE_1_length_88623_cov_40.4	ERSX0004070-megahit_002
NODE_4_length_59677_cov_38.3	ERSX0004070-megahit_002
NODE_7_length_55799_cov_41.4	ERSX0004070-megahit_002
NODE_10_length_54038_cov_40.9	ERSX0004070-megahit_002
NODE_15_length_44771_cov_40.4	ERSX0004070-megahit_002
NODE_17_length_41805_cov_39.7	ERSX0004070-megahit_002
NODE_18_length_41339_cov_39.0	ERSX0004070-megahit_002
NODE_19_length_40298_cov_39.8	ERSX0004070-megahit_002
NODE_23_length_36382_cov_40.3	ERSX0004070-megahit_002
NODE_25_length_35672_cov_38.8	ERSX0004070-megahit_002
NODE_26_length_34313_cov_37.6	ERSX0004070-megahit_002
NODE_28_length_31734_cov_37.5	ERSX0004070-megahit_002
NODE_31_length_30167_cov_38.8	ERSX0004070-megahit_002
NODE_36_length_28090_cov_39.2	ERSX0004070-megahit_002
NODE_37_length_28090_cov_40.4	ERSX0004070-megahit_002
NODE_39_length_27434_cov_37.6	ERSX0004070-megahit_002
NODE_41_length_27097_cov_38.9	ERSX0004070-megahit_002
NODE_42_length_26349_cov_38.1	ERSX0004070-megahit_002
NODE_43_length_26157_cov_38.8	ERSX0004070-megahit_002
NODE_44_length_26106_cov_41.2	ERSX0004070-megahit_002
NODE_59_length_22003_cov_38.4	ERSX0004070-megahit_002
NODE_61_length_21618_cov_37.2	ERSX0004070-megahit_002
NODE_63_length_21424_cov_40.1	ERSX0004070-megahit_002
NODE_65_length_21378_cov_38.9	ERSX0004070-megahit_002
NODE_66_length_21014_cov_38.5	ERSX0004070-megahit_002
NODE_67_length_21007_cov_38.7	ERSX0004070-megahit_002
NODE_68_length_20876_cov_37.6	ERSX0004070-megahit_002
NODE_70_length_20404_cov_37.1	ERSX0004070-megahit_002
