project_name	publication_year	publication_doi	site_name	latitude	longitude	geo_loc_name	sample_name	sample_host	sample_age	sample_age_doi	community_type	material	archive	archive_sample_accession	archive_project	library_name	strand_type	library_treatment	instrument_model	library_layout	library_strategy	read_count	archive_data_accession	download_links	download_md5s
Brealey2021	2021	10.1016/j.cub.2021.08.010	Ljusdal. Hennan-Ramsjö, jvg	62.022	15.896	Sweden	Ua105	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955143	PRJEB42014	Ua105	double	none	Illumina NovaSeq 6000	PAIRED	WGS	32669718.0	ERR6099818	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/008/ERR6099818/ERR6099818_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/008/ERR6099818/ERR6099818_2.fastq.gz	01087a1124b1940a23b07b8a6c469ba7;32c2301c889ea6921174f2476356ab6b
Brealey2021	2021	10.1016/j.cub.2021.08.010	Ljusdal. Hennan-Ramsjö, jvg	62.022	15.896	Sweden	Ua105	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955143	PRJEB42014	Ua105	double	none	Illumina NovaSeq 6000	PAIRED	WGS	33304076.0	ERR6099824	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/004/ERR6099824/ERR6099824_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/004/ERR6099824/ERR6099824_2.fastq.gz	a53bb4de917ba096a0b42e607aae95a2;cfc3de34561c01efba588abd4040453f
Brealey2021	2021	10.1016/j.cub.2021.08.010	Ljusdal. Hennan-Ramsjö, jvg	62.022	15.896	Sweden	Ua105	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955143	PRJEB42014	Ua105	double	none	Illumina NovaSeq 6000	PAIRED	WGS	30480072.0	ERR6099825	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/005/ERR6099825/ERR6099825_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/005/ERR6099825/ERR6099825_2.fastq.gz	60b5fe2eb5e3bef4733a6923e8453752;4124fd42cea899d6c8f9c24dec27d599
Brealey2021	2021	10.1016/j.cub.2021.08.010	Ljusdal. Hennan-Ramsjö, jvg	62.022	15.896	Sweden	Ua105	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955143	PRJEB42014	Ua105	double	none	Illumina NovaSeq 6000	PAIRED	WGS	30302022.0	ERR6099826	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/006/ERR6099826/ERR6099826_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/006/ERR6099826/ERR6099826_2.fastq.gz	422794b0b3678d9f3a7f6a7169bde539;2ea9bc11078ac436ce59d1344c15d729
Brealey2021	2021	10.1016/j.cub.2021.08.010	Gällivare, Lina älv	67.272	20.216	Sweden	Ua106	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955144	PRJEB42014	Ua106	double	none	Illumina NovaSeq 6000	PAIRED	WGS	47603546.0	ERR6101230	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/000/ERR6101230/ERR6101230_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/000/ERR6101230/ERR6101230_2.fastq.gz	15cabdbe2d3b2a5526cb3cc371a58ff4;ec74040e99ee487768d9daaad8b85962
Brealey2021	2021	10.1016/j.cub.2021.08.010	Gällivare, Lina älv	67.272	20.216	Sweden	Ua106	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955144	PRJEB42014	Ua106	double	none	Illumina NovaSeq 6000	PAIRED	WGS	48601414.0	ERR6108965	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/005/ERR6108965/ERR6108965_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/005/ERR6108965/ERR6108965_2.fastq.gz	699004e1435bfc6b841a226b86ab2291;ac7c2422dd9b7c27ce622fa5622d648f
Brealey2021	2021	10.1016/j.cub.2021.08.010	Gällivare, Lina älv	67.272	20.216	Sweden	Ua106	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955144	PRJEB42014	Ua106	double	none	Illumina NovaSeq 6000	PAIRED	WGS	44002114.0	ERR6108966	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/006/ERR6108966/ERR6108966_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/006/ERR6108966/ERR6108966_2.fastq.gz	0222ee965ed0faf727ffaec861bfbc5e;17f5f415174bcd6515672b9414af2b36
Brealey2021	2021	10.1016/j.cub.2021.08.010	Gällivare, Lina älv	67.272	20.216	Sweden	Ua106	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955144	PRJEB42014	Ua106	double	none	Illumina NovaSeq 6000	PAIRED	WGS	43888316.0	ERR6108967	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/007/ERR6108967/ERR6108967_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/007/ERR6108967/ERR6108967_2.fastq.gz	3f4777a7b5457bf524a396a12d9d213b;672f92c3c964279dab6bf7ea1cff6c52
Brealey2021	2021	10.1016/j.cub.2021.08.010	Gimo, Malsättra	60.088	18.386	Sweden	Ua107	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955145	PRJEB42014	Ua107	double	none	Illumina NovaSeq 6000	PAIRED	WGS	29912308.0	ERR6108968	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/008/ERR6108968/ERR6108968_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/008/ERR6108968/ERR6108968_2.fastq.gz	a2ef961f63ff3e4f699accd4e8620f9f;add2f89949dd790c08d123f46c9de134
Brealey2021	2021	10.1016/j.cub.2021.08.010	Gimo, Malsättra	60.088	18.386	Sweden	Ua107	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955145	PRJEB42014	Ua107	double	none	Illumina NovaSeq 6000	PAIRED	WGS	30574290.0	ERR6108969	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/009/ERR6108969/ERR6108969_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/009/ERR6108969/ERR6108969_2.fastq.gz	ea194feb5ee807f8f92286e8ad9e6a65;8fdd8780d50e1c5eb5ce5c7d18f8d8bd
Brealey2021	2021	10.1016/j.cub.2021.08.010	Gimo, Malsättra	60.088	18.386	Sweden	Ua107	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955145	PRJEB42014	Ua107	double	none	Illumina NovaSeq 6000	PAIRED	WGS	28145238.0	ERR6108970	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/000/ERR6108970/ERR6108970_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/000/ERR6108970/ERR6108970_2.fastq.gz	4a47749d8d458da1512a9ba41f01e108;71699eb987c41b978df7da8018364d3c
Brealey2021	2021	10.1016/j.cub.2021.08.010	Gimo, Malsättra	60.088	18.386	Sweden	Ua107	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955145	PRJEB42014	Ua107	double	none	Illumina NovaSeq 6000	PAIRED	WGS	28111616.0	ERR6108971	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/001/ERR6108971/ERR6108971_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/001/ERR6108971/ERR6108971_2.fastq.gz	52b558542d20f465df786e6798143fd8;3e0a79eebc836b2b5ceb66da3a120b57
Brealey2021	2021	10.1016/j.cub.2021.08.010	Lule Lappmark	67.0	22.5	Sweden	Ua108	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955146	PRJEB42014	Ua108	double	none	Illumina NovaSeq 6000	PAIRED	WGS	13149400.0	ERR6108972	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/002/ERR6108972/ERR6108972_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/002/ERR6108972/ERR6108972_2.fastq.gz	a4f3f870084453469a745818eb2505cb;489ae97a63b9c02ca4fe685c78290619
Brealey2021	2021	10.1016/j.cub.2021.08.010	Lule Lappmark	67.0	22.5	Sweden	Ua108	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955146	PRJEB42014	Ua108	double	none	Illumina NovaSeq 6000	PAIRED	WGS	13376196.0	ERR6108973	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/003/ERR6108973/ERR6108973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/003/ERR6108973/ERR6108973_2.fastq.gz	b7ae11bacfc4cfd43808d75fd2c98de4;e455712be20752dded1445391d281d4d
Brealey2021	2021	10.1016/j.cub.2021.08.010	Lule Lappmark	67.0	22.5	Sweden	Ua108	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955146	PRJEB42014	Ua108	double	none	Illumina NovaSeq 6000	PAIRED	WGS	12031190.0	ERR6108974	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/004/ERR6108974/ERR6108974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/004/ERR6108974/ERR6108974_2.fastq.gz	5101bf5e1757a2f180bfcb45314682de;919d8182caf0bafa070987087cb64efd
Brealey2021	2021	10.1016/j.cub.2021.08.010	Lule Lappmark	67.0	22.5	Sweden	Ua108	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955146	PRJEB42014	Ua108	double	none	Illumina NovaSeq 6000	PAIRED	WGS	11958410.0	ERR6108975	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/005/ERR6108975/ERR6108975_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/005/ERR6108975/ERR6108975_2.fastq.gz	db056ae781481b63254996d9a8560d5b;d1ca6408c198c901b219550849906f53
Brealey2021	2021	10.1016/j.cub.2021.08.010	Älvsbyn, Laduberg	65.715	21.094	Sweden	Ua112	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955147	PRJEB42014	Ua112	double	none	Illumina NovaSeq 6000	PAIRED	WGS	13054582.0	ERR6108976	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/006/ERR6108976/ERR6108976_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/006/ERR6108976/ERR6108976_2.fastq.gz	cf3ea1e265bb5ea9e468c24cde6c1b2d;5ae39a454bebd69d92274e83892bd162
Brealey2021	2021	10.1016/j.cub.2021.08.010	Älvsbyn, Laduberg	65.715	21.094	Sweden	Ua112	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955147	PRJEB42014	Ua112	double	none	Illumina NovaSeq 6000	PAIRED	WGS	13318620.0	ERR6108977	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/007/ERR6108977/ERR6108977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/007/ERR6108977/ERR6108977_2.fastq.gz	e266d0c205860487584f8970c2e77302;6d179ed758f0757a1b8a4623b6a34c9a
Brealey2021	2021	10.1016/j.cub.2021.08.010	Älvsbyn, Laduberg	65.715	21.094	Sweden	Ua112	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955147	PRJEB42014	Ua112	double	none	Illumina NovaSeq 6000	PAIRED	WGS	12321514.0	ERR6108978	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/008/ERR6108978/ERR6108978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/008/ERR6108978/ERR6108978_2.fastq.gz	87cd090b321a9b86bb8056ea313af80a;3ef147bdf4ac85a14b7cdaacd568813c
Brealey2021	2021	10.1016/j.cub.2021.08.010	Älvsbyn, Laduberg	65.715	21.094	Sweden	Ua112	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955147	PRJEB42014	Ua112	double	none	Illumina NovaSeq 6000	PAIRED	WGS	12292520.0	ERR6108979	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/009/ERR6108979/ERR6108979_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/009/ERR6108979/ERR6108979_2.fastq.gz	e559090a96363a751d8b041b6525652e;02ed37658585fe3f709ac2a98d2ecd77
Brealey2021	2021	10.1016/j.cub.2021.08.010	Dalstuga	61.025	15.636	Sweden	Ua117	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955148	PRJEB42014	Ua117	double	none	Illumina NovaSeq 6000	PAIRED	WGS	55394930.0	ERR6108980	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/000/ERR6108980/ERR6108980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/000/ERR6108980/ERR6108980_2.fastq.gz	0976a249d5d56380a2f9b7a31a708587;e983a5bf2aef616a3c670e0298745888
Brealey2021	2021	10.1016/j.cub.2021.08.010	Dalstuga	61.025	15.636	Sweden	Ua117	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955148	PRJEB42014	Ua117	double	none	Illumina NovaSeq 6000	PAIRED	WGS	56379852.0	ERR6108981	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/001/ERR6108981/ERR6108981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/001/ERR6108981/ERR6108981_2.fastq.gz	3bbb30bf95412e575f40c9b8a07fcfff;fb07b11c67f67fa562276027f509805c
Brealey2021	2021	10.1016/j.cub.2021.08.010	Dalstuga	61.025	15.636	Sweden	Ua117	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955148	PRJEB42014	Ua117	double	none	Illumina NovaSeq 6000	PAIRED	WGS	51932604.0	ERR6108982	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/002/ERR6108982/ERR6108982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/002/ERR6108982/ERR6108982_2.fastq.gz	d9e3e97b9ac7cdfd6ffca63b02fc2991;e380639c1de4dbed360a7c74bf84359c
Brealey2021	2021	10.1016/j.cub.2021.08.010	Dalstuga	61.025	15.636	Sweden	Ua117	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955148	PRJEB42014	Ua117	double	none	Illumina NovaSeq 6000	PAIRED	WGS	51591580.0	ERR6108983	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/003/ERR6108983/ERR6108983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/003/ERR6108983/ERR6108983_2.fastq.gz	6478362ea59b51fc12e59492f9119ae0;07a0b167997467dece386dc3fe164b12
Brealey2021	2021	10.1016/j.cub.2021.08.010	Tandsjöborg	61.706	14.718	Sweden	Ua119	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955149	PRJEB42014	Ua119	double	none	Illumina NovaSeq 6000	PAIRED	WGS	9687094.0	ERR6108984	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/004/ERR6108984/ERR6108984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/004/ERR6108984/ERR6108984_2.fastq.gz	cf1444ccd4c6945ca16f54f50dd30ffc;c08ef7ce256c741fe92f47ebbed6222f
Brealey2021	2021	10.1016/j.cub.2021.08.010	Tandsjöborg	61.706	14.718	Sweden	Ua119	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955149	PRJEB42014	Ua119	double	none	Illumina NovaSeq 6000	PAIRED	WGS	9865352.0	ERR6108985	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/005/ERR6108985/ERR6108985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/005/ERR6108985/ERR6108985_2.fastq.gz	e45f7d1f8aecb9701e39653458f94183;27ab843880f54707c0dfe5293afbf158
Brealey2021	2021	10.1016/j.cub.2021.08.010	Tandsjöborg	61.706	14.718	Sweden	Ua119	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955149	PRJEB42014	Ua119	double	none	Illumina NovaSeq 6000	PAIRED	WGS	9112094.0	ERR6108986	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/006/ERR6108986/ERR6108986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/006/ERR6108986/ERR6108986_2.fastq.gz	78a59107000ba34996f3b9f3c0548ca6;c21d9b79d3916ac694f34fee5a117d83
Brealey2021	2021	10.1016/j.cub.2021.08.010	Tandsjöborg	61.706	14.718	Sweden	Ua119	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955149	PRJEB42014	Ua119	double	none	Illumina NovaSeq 6000	PAIRED	WGS	9079138.0	ERR6108987	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/007/ERR6108987/ERR6108987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/007/ERR6108987/ERR6108987_2.fastq.gz	ff6f73f8a10a3b3c36f2e2d532624c3a;7089c154564bf18342505aa12f1e6ca1
Brealey2021	2021	10.1016/j.cub.2021.08.010	Bollnäs, Sörbo, Båtböle	61.312	16.232	Sweden	Ua121	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955150	PRJEB42014	Ua121	double	none	Illumina NovaSeq 6000	PAIRED	WGS	7443496.0	ERR6108988	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/008/ERR6108988/ERR6108988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/008/ERR6108988/ERR6108988_2.fastq.gz	b4557bc52a9c4fc060a1b6cfdefb9a03;44207c309488db44461331c36e6243d7
Brealey2021	2021	10.1016/j.cub.2021.08.010	Bollnäs, Sörbo, Båtböle	61.312	16.232	Sweden	Ua121	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955150	PRJEB42014	Ua121	double	none	Illumina NovaSeq 6000	PAIRED	WGS	7601082.0	ERR6108989	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/009/ERR6108989/ERR6108989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/009/ERR6108989/ERR6108989_2.fastq.gz	308b5e51268ef78e42ec9eb4e3f65426;1f0a8c9d2bcd98c5cde95d18e39973d5
Brealey2021	2021	10.1016/j.cub.2021.08.010	Bollnäs, Sörbo, Båtböle	61.312	16.232	Sweden	Ua121	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955150	PRJEB42014	Ua121	double	none	Illumina NovaSeq 6000	PAIRED	WGS	6920728.0	ERR6108990	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/000/ERR6108990/ERR6108990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/000/ERR6108990/ERR6108990_2.fastq.gz	36b889527c0310bd9c730fae6a58e7d9;169df91a1a3b531cc7d5793eeffc40fa
Brealey2021	2021	10.1016/j.cub.2021.08.010	Bollnäs, Sörbo, Båtböle	61.312	16.232	Sweden	Ua121	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955150	PRJEB42014	Ua121	double	none	Illumina NovaSeq 6000	PAIRED	WGS	6889522.0	ERR6108991	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/001/ERR6108991/ERR6108991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/001/ERR6108991/ERR6108991_2.fastq.gz	18d73efebe78d944c9065a7c03b8b97a;280c965ea3ee2701646f4d236f68acd7
Brealey2021	2021	10.1016/j.cub.2021.08.010	Lillhärdal, Lövhögen	61.901	13.378	Sweden	Ua125	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955151	PRJEB42014	Ua125	double	none	Illumina NovaSeq 6000	PAIRED	WGS	9660044.0	ERR6108992	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/002/ERR6108992/ERR6108992_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/002/ERR6108992/ERR6108992_2.fastq.gz	6f473b50bc3136076c15f1e79aa304cd;4d340522704c0342527532d2fc7b4091
Brealey2021	2021	10.1016/j.cub.2021.08.010	Lillhärdal, Lövhögen	61.901	13.378	Sweden	Ua125	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955151	PRJEB42014	Ua125	double	none	Illumina NovaSeq 6000	PAIRED	WGS	9837558.0	ERR6108993	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/003/ERR6108993/ERR6108993_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/003/ERR6108993/ERR6108993_2.fastq.gz	b5f713e750b1c1d7dd024f7cc656dd57;3681ae89ab531a7cf6da76e5e1be90c6
Brealey2021	2021	10.1016/j.cub.2021.08.010	Lillhärdal, Lövhögen	61.901	13.378	Sweden	Ua125	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955151	PRJEB42014	Ua125	double	none	Illumina NovaSeq 6000	PAIRED	WGS	8960514.0	ERR6108994	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/004/ERR6108994/ERR6108994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/004/ERR6108994/ERR6108994_2.fastq.gz	9e1e5b81607db3e4ec2a12e87254e996;a3e405201ef62b0b76f9ba968befc0b2
Brealey2021	2021	10.1016/j.cub.2021.08.010	Lillhärdal, Lövhögen	61.901	13.378	Sweden	Ua125	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955151	PRJEB42014	Ua125	double	none	Illumina NovaSeq 6000	PAIRED	WGS	8887574.0	ERR6108995	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/005/ERR6108995/ERR6108995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/005/ERR6108995/ERR6108995_2.fastq.gz	94bbd8a8026805cf7a44846475407955;d802ae0e70fece02f295e4983f113ef8
Brealey2021	2021	10.1016/j.cub.2021.08.010	Marsliden, Marsfjället, Offerskalet	65.154	15.513	Sweden	Ua127	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955152	PRJEB42014	Ua127	double	none	Illumina NovaSeq 6000	PAIRED	WGS	9909254.0	ERR6108996	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/006/ERR6108996/ERR6108996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/006/ERR6108996/ERR6108996_2.fastq.gz	0bbe4d1fce90e5a703ca3b1d808b773a;d334766cce1e1534dc29d3ee7788e521
Brealey2021	2021	10.1016/j.cub.2021.08.010	Marsliden, Marsfjället, Offerskalet	65.154	15.513	Sweden	Ua127	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955152	PRJEB42014	Ua127	double	none	Illumina NovaSeq 6000	PAIRED	WGS	10097826.0	ERR6108997	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/007/ERR6108997/ERR6108997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/007/ERR6108997/ERR6108997_2.fastq.gz	a921a49506171f8542c35afe6567f9bb;7baf1cf63a28ffa47004a6c664089a39
Brealey2021	2021	10.1016/j.cub.2021.08.010	Marsliden, Marsfjället, Offerskalet	65.154	15.513	Sweden	Ua127	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955152	PRJEB42014	Ua127	double	none	Illumina NovaSeq 6000	PAIRED	WGS	9343762.0	ERR6108998	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/008/ERR6108998/ERR6108998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/008/ERR6108998/ERR6108998_2.fastq.gz	c53cd93768d2e55be08ba91a11cbc601;59ee41228c3d4c0865ef3d673e8299e2
Brealey2021	2021	10.1016/j.cub.2021.08.010	Marsliden, Marsfjället, Offerskalet	65.154	15.513	Sweden	Ua127	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955152	PRJEB42014	Ua127	double	none	Illumina NovaSeq 6000	PAIRED	WGS	9319934.0	ERR6109000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/000/ERR6109000/ERR6109000_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/000/ERR6109000/ERR6109000_2.fastq.gz	1071594a8b11cac8c921ee5003f1c948;610f0c9ed389ac8b8dd9eb1de0ee59f3
Brealey2021	2021	10.1016/j.cub.2021.08.010	Luttun, Luttunjaure	66.346	18.569	Sweden	Ua128	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955153	PRJEB42014	Ua128	double	none	Illumina NovaSeq 6000	PAIRED	WGS	10092446.0	ERR6109001	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/001/ERR6109001/ERR6109001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/001/ERR6109001/ERR6109001_2.fastq.gz	3b0dc38bcb06a39ce5e3d7c08a1e0858;b678fb2873f7d1718b99155532fe29ad
Brealey2021	2021	10.1016/j.cub.2021.08.010	Luttun, Luttunjaure	66.346	18.569	Sweden	Ua128	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955153	PRJEB42014	Ua128	double	none	Illumina NovaSeq 6000	PAIRED	WGS	10271486.0	ERR6109002	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/002/ERR6109002/ERR6109002_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/002/ERR6109002/ERR6109002_2.fastq.gz	824b94062af1e330bea40e4a4f03cbb0;933e039c75c9408b3988b729c35c2ca0
Brealey2021	2021	10.1016/j.cub.2021.08.010	Luttun, Luttunjaure	66.346	18.569	Sweden	Ua128	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955153	PRJEB42014	Ua128	double	none	Illumina NovaSeq 6000	PAIRED	WGS	9420302.0	ERR6109003	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/003/ERR6109003/ERR6109003_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/003/ERR6109003/ERR6109003_2.fastq.gz	c40de357265c87584025e84927c80112;7337e4b93503fef0d539afdb0cd1f013
Brealey2021	2021	10.1016/j.cub.2021.08.010	Luttun, Luttunjaure	66.346	18.569	Sweden	Ua128	Ursus arctos	100	10.1016/j.cub.2021.08.010	oral	dental calculus	ENA	ERS6955153	PRJEB42014	Ua128	double	none	Illumina NovaSeq 6000	PAIRED	WGS	9356440.0	ERR6109004	ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/004/ERR6109004/ERR6109004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR610/004/ERR6109004/ERR6109004_2.fastq.gz	5ef11ef5b9c2943ed5a9621a299f07e4;18988f005fcf7e24ccaca61bb15fa1fb
